respondent_id,rok_ankiety,stan,plec,grupa_wiekowa,plec_wiek,edukacja,stan_cywilny,syt_mieszkaniowa,dochod_roczny,status_zatrudnienia,liczba_dzieci,trudnosc_z_rachunkami,sklonnosc_do_ryzyka,ma_fund_awaryjny,liczyl_oszcz_emerytalne,pytal_o_porade_inwest,ma_konto_oszczednosciowe,inwestuje_poza_emerytura
2009024885,2009,Massachusetts,Male,55-64,Male 55-64,College graduate,Married,Live with spouse/partner,$100k - $150k,Full-time,1,Somewhat difficult,8.0,True,True,True,True,True
2009024886,2009,Mississippi,Female,45-54,Female 45-54,High school graduate,Married,Live with spouse/partner,$25k - $35k,Unemployed,1,Somewhat difficult,1.0,False,False,False,False,
2009024887,2009,Missouri,Male,55-64,Male 55-64,Post graduate education,Separated,Live with other family/friends,$100k - $150k,Full-time,3+,Very difficult,10.0,False,False,False,False,
2009024888,2009,Massachusetts,Female,18-24,Female 18-24,College graduate,Single,Live with other family/friends,$50k - $75k,Full-time,0,Somewhat difficult,5.0,False,True,False,True,False
2009024889,2009,Massachusetts,Female,18-24,Female 18-24,College graduate,Single,Live in parents' home,$100k - $150k,Part-time,0,Not at all difficult,3.0,False,False,False,True,True
2009024890,2009,Massachusetts,Male,35-44,Male 35-44,College graduate,Married,Live with spouse/partner,$35k - $50k,Unemployed,0,Very difficult,7.0,True,True,True,True,
2009024891,2009,Massachusetts,Female,55-64,Female 55-64,High school graduate,Widowed/widower,Live in parents' home,$15k - $25k,Full-time,0,Somewhat difficult,3.0,False,False,True,False,False
2009024892,2009,Missouri,Male,55-64,Male 55-64,Some college,Married,Live with spouse/partner,$75k - $100k,Retired,0,Not at all difficult,4.0,True,,False,True,True
2009024893,2009,Missouri,Male,55-64,Male 55-64,High school graduate,Married,Live with spouse/partner,$25k - $35k,Unemployed,1,Very difficult,2.0,False,,False,False,False
2009024894,2009,Hawaii,Female,55-64,Female 55-64,Some college,Single,Only adult in household,$15k - $25k,Unemployed,0,Not at all difficult,1.0,False,False,False,True,False
2009024895,2009,Missouri,Male,18-24,Male 18-24,High school graduate,Single,Only adult in household,$15k - $25k,Full-time,0,Somewhat difficult,2.0,True,,False,True,False
2009024896,2009,Nebraska,Female,35-44,Female 35-44,College graduate,Married,Live with spouse/partner,$35k - $50k,Homemaker,0,Not at all difficult,2.0,False,False,False,True,False
2009024897,2009,Missouri,Male,65+,Male 65+,College graduate,Single,Only adult in household,$25k - $35k,Retired,0,Not at all difficult,6.0,True,,False,True,True
2009024898,2009,Missouri,Male,55-64,Male 55-64,Some college,Single,Only adult in household,"< $15,000",Retired,0,Somewhat difficult,1.0,False,,False,False,False
2009024899,2009,Missouri,Male,45-54,Male 45-54,Some college,Divorced,Only adult in household,$15k - $25k,Full-time,0,Very difficult,3.0,False,True,False,False,False
2009024900,2009,Mississippi,Male,55-64,Male 55-64,High school graduate,Divorced,Only adult in household,$35k - $50k,Retired,0,Not at all difficult,1.0,True,,False,False,False
2009024901,2009,Nebraska,Male,25-34,Male 25-34,Some college,Single,Live with spouse/partner,$50k - $75k,Full-time,0,Somewhat difficult,5.0,True,False,True,True,False
2009024902,2009,Delaware,Male,45-54,Male 45-54,Post graduate education,Married,Live with spouse/partner,$50k - $75k,Full-time,0,Very difficult,5.0,True,False,False,True,False
2009024903,2009,Montana,Female,18-24,Female 18-24,Some college,Single,Only adult in household,"< $15,000",Full-time,0,Not at all difficult,,False,False,False,False,False
2009024904,2009,Nebraska,Male,45-54,Male 45-54,Some college,Separated,Only adult in household,$15k - $25k,Full-time,0,Very difficult,1.0,False,False,False,False,False
2009024905,2009,Missouri,Female,25-34,Female 25-34,Some college,Married,Live with spouse/partner,"< $15,000",Homemaker,3+,Somewhat difficult,2.0,False,False,False,False,False
2009024906,2009,Missouri,Male,35-44,Male 35-44,College graduate,Married,Live with spouse/partner,$50k - $75k,Full-time,2,Not at all difficult,5.0,True,False,True,True,False
2009024907,2009,Mississippi,Female,35-44,Female 35-44,Some college,Married,Live with spouse/partner,$50k - $75k,Homemaker,2,Very difficult,1.0,False,False,False,True,False
2009024908,2009,Missouri,Male,35-44,Male 35-44,Post graduate education,Single,Live with spouse/partner,$150k or more,Full-time,0,Not at all difficult,6.0,True,False,False,True,True
2009024909,2009,Nebraska,Female,55-64,Female 55-64,Post graduate education,Married,Live with spouse/partner,$50k - $75k,Full-time,0,Somewhat difficult,2.0,True,False,False,True,False
2009024910,2009,Missouri,Male,55-64,Male 55-64,Some college,Married,Live with spouse/partner,"< $15,000",Unemployed,0,Very difficult,1.0,False,False,False,False,
2009024911,2009,Missouri,Female,35-44,Female 35-44,Post graduate education,Divorced,Live with spouse/partner,$75k - $100k,Full-time,3+,Somewhat difficult,4.0,False,False,False,True,False
2009024912,2009,Missouri,Male,45-54,Male 45-54,Some college,Married,Live with spouse/partner,$75k - $100k,Full-time,0,Somewhat difficult,9.0,False,True,True,True,True
2009024913,2009,West Virginia,Female,45-54,Female 45-54,Some college,Married,Live with spouse/partner,$35k - $50k,Full-time,1,Somewhat difficult,3.0,False,False,False,True,True
2009024914,2009,Nebraska,Male,35-44,Male 35-44,High school graduate,Married,Live with spouse/partner,$35k - $50k,Full-time,1,Somewhat difficult,3.0,False,False,False,False,False
2009024915,2009,District of Columbia,Female,45-54,Female 45-54,College graduate,Single,Only adult in household,"< $15,000",Homemaker,0,Very difficult,3.0,False,True,False,False,
2009024916,2009,Mississippi,Female,35-44,Female 35-44,Some college,Single,Live with spouse/partner,$35k - $50k,Part-time,1,Not at all difficult,1.0,True,True,False,True,False
2009024917,2009,South Dakota,Male,45-54,Male 45-54,Some college,Married,Live with spouse/partner,$50k - $75k,Full-time,0,Not at all difficult,5.0,True,False,False,True,True
2009024918,2009,North Dakota,Female,25-34,Female 25-34,High school graduate,Married,Live with spouse/partner,$15k - $25k,Homemaker,3+,Very difficult,1.0,False,False,False,False,False
2009024919,2009,Mississippi,Female,45-54,Female 45-54,Some college,Married,Live with spouse/partner,$100k - $150k,Homemaker,2,Not at all difficult,5.0,True,True,True,True,True
2009024920,2009,Vermont,Female,45-54,Female 45-54,Some college,Married,Live with spouse/partner,$50k - $75k,Full-time,0,Not at all difficult,4.0,False,False,False,False,False
2009024921,2009,Missouri,Female,45-54,Female 45-54,Post graduate education,Married,Live with spouse/partner,$50k - $75k,Full-time,0,Not at all difficult,5.0,False,True,True,True,True
2009024922,2009,Mississippi,Male,45-54,Male 45-54,Post graduate education,Married,Live with spouse/partner,$150k or more,Full-time,2,Not at all difficult,7.0,False,True,False,True,False
2009024923,2009,Delaware,Male,45-54,Male 45-54,High school graduate,Married,Live with spouse/partner,$35k - $50k,Full-time,3+,Very difficult,1.0,False,,False,False,False
2009024924,2009,Delaware,Female,45-54,Female 45-54,Post graduate education,Married,Live with spouse/partner,$150k or more,Full-time,0,Somewhat difficult,4.0,True,False,False,True,True
2009024925,2009,West Virginia,Female,55-64,Female 55-64,Post graduate education,Married,Live with spouse/partner,$35k - $50k,Full-time,0,Very difficult,1.0,False,False,True,True,False
2009024926,2009,Missouri,Female,45-54,Female 45-54,Some college,Married,Live with spouse/partner,"< $15,000",Full-time,0,Somewhat difficult,,False,False,False,True,False
2009024927,2009,West Virginia,Female,45-54,Female 45-54,High school graduate,Married,Live with spouse/partner,$25k - $35k,Part-time,2,Somewhat difficult,1.0,False,False,False,False,False
2009024928,2009,Rhode Island,Female,45-54,Female 45-54,Post graduate education,Single,Only adult in household,$35k - $50k,Unemployed,0,Not at all difficult,1.0,True,True,False,True,False
2009024929,2009,Nebraska,Female,55-64,Female 55-64,Some college,Divorced,Only adult in household,"< $15,000",Retired,0,Somewhat difficult,2.0,,,False,False,False
2009024930,2009,Missouri,Female,55-64,Female 55-64,Some college,Married,Live with spouse/partner,$75k - $100k,Full-time,0,Not at all difficult,7.0,True,True,True,True,True
2009024931,2009,Missouri,Female,55-64,Female 55-64,Did not complete high school,Married,Live with spouse/partner,"< $15,000",Unemployed,0,Somewhat difficult,1.0,False,,False,False,False
2009024932,2009,Vermont,Female,35-44,Female 35-44,Some college,Married,Live with spouse/partner,$35k - $50k,Full-time,2,Somewhat difficult,,False,False,False,True,False
2009024933,2009,Delaware,Male,65+,Male 65+,Some college,Married,Live with spouse/partner,$50k - $75k,Retired,0,Somewhat difficult,4.0,False,,False,True,False
2009024934,2009,Missouri,Male,65+,Male 65+,Post graduate education,Married,Live with spouse/partner,$50k - $75k,Retired,0,Not at all difficult,6.0,True,,True,True,False
2009024935,2009,Delaware,Female,55-64,Female 55-64,High school graduate,Married,Live with spouse/partner,$75k - $100k,Full-time,0,Not at all difficult,5.0,True,False,True,True,True
2009024936,2009,Missouri,Female,45-54,Female 45-54,High school graduate,Married,Live with spouse/partner,$25k - $35k,Full-time,1,Somewhat difficult,6.0,True,False,True,True,True
2009024937,2009,Nebraska,Female,45-54,Female 45-54,High school graduate,Married,Live with spouse/partner,$75k - $100k,Part-time,0,Not at all difficult,1.0,True,False,False,,
2009024938,2009,West Virginia,Female,55-64,Female 55-64,Some college,Married,Live with spouse/partner,$15k - $25k,Unemployed,0,Somewhat difficult,2.0,False,,False,True,False
2009024939,2009,Missouri,Male,25-34,Male 25-34,Some college,Married,Live with spouse/partner,$50k - $75k,Full-time,3+,Very difficult,6.0,False,False,True,False,False
2009024940,2009,Missouri,Female,55-64,Female 55-64,Post graduate education,Divorced,Only adult in household,$50k - $75k,Full-time,0,Somewhat difficult,4.0,False,True,True,True,False
2009024941,2009,Mississippi,Male,55-64,Male 55-64,Some college,Married,Live with spouse/partner,$50k - $75k,Full-time,0,Not at all difficult,2.0,False,False,False,True,False
2009024942,2009,Missouri,Male,65+,Male 65+,High school graduate,Divorced,Only adult in household,"< $15,000",Retired,0,Not at all difficult,5.0,True,,False,False,False
2009024943,2009,Hawaii,Female,25-34,Female 25-34,Some college,Single,Live with spouse/partner,$75k - $100k,Homemaker,3+,Not at all difficult,5.0,True,False,False,False,False
2009024944,2009,Missouri,Female,55-64,Female 55-64,High school graduate,Married,Live with spouse/partner,$35k - $50k,Unemployed,0,Very difficult,1.0,False,False,False,False,False
2009024945,2009,Delaware,Female,55-64,Female 55-64,High school graduate,Separated,Live with spouse/partner,$100k - $150k,Unemployed,0,Somewhat difficult,3.0,False,True,True,True,True
2009024946,2009,Mississippi,Female,45-54,Female 45-54,Some college,Divorced,Only adult in household,$35k - $50k,Full-time,1,Very difficult,1.0,False,True,False,True,False
2009024947,2009,West Virginia,Male,25-34,Male 25-34,Some college,Married,Live with spouse/partner,$50k - $75k,Full-time,0,Not at all difficult,6.0,False,False,False,True,False
2009024948,2009,Nebraska,Female,45-54,Female 45-54,High school graduate,Divorced,Only adult in household,$15k - $25k,Unemployed,2,Somewhat difficult,3.0,False,False,False,True,False
2009024949,2009,South Dakota,Male,35-44,Male 35-44,Post graduate education,Married,Live with spouse/partner,$100k - $150k,Full-time,2,Somewhat difficult,4.0,True,True,True,True,True
2009024950,2009,Vermont,Female,55-64,Female 55-64,Some college,Married,Live with spouse/partner,$100k - $150k,Homemaker,2,Not at all difficult,1.0,True,True,False,True,
2009024951,2009,Missouri,Female,25-34,Female 25-34,High school graduate,Single,Live with other family/friends,$15k - $25k,Homemaker,3+,Somewhat difficult,1.0,False,False,False,True,False
2009024952,2009,Wyoming,Female,45-54,Female 45-54,College graduate,Married,Live with spouse/partner,$50k - $75k,Full-time,1,Very difficult,3.0,False,False,False,True,False
2009024953,2009,Missouri,Male,45-54,Male 45-54,Some college,Single,Live with spouse/partner,$15k - $25k,Full-time,0,Somewhat difficult,3.0,False,False,False,True,False
2009024954,2009,Missouri,Male,45-54,Male 45-54,Some college,Divorced,Only adult in household,$25k - $35k,Full-time,1,Somewhat difficult,3.0,True,False,False,True,True
2009024955,2009,West Virginia,Female,45-54,Female 45-54,High school graduate,Married,Live with spouse/partner,$15k - $25k,Unemployed,2,Somewhat difficult,,False,False,False,False,True
2009024956,2009,Delaware,Female,45-54,Female 45-54,Some college,Widowed/widower,Live with spouse/partner,$15k - $25k,Homemaker,1,Somewhat difficult,10.0,False,False,False,True,False
2009024957,2009,Wyoming,Female,55-64,Female 55-64,Did not complete high school,Married,Live with spouse/partner,$25k - $35k,Homemaker,0,,4.0,True,,,True,
2009024958,2009,West Virginia,Male,55-64,Male 55-64,Post graduate education,Married,Live with spouse/partner,$25k - $35k,Retired,0,Not at all difficult,1.0,False,,False,True,False
2009024959,2009,North Dakota,Male,55-64,Male 55-64,Post graduate education,Single,Live in parents' home,$50k - $75k,Full-time,0,Not at all difficult,6.0,True,False,True,True,True
2009024960,2009,Mississippi,Female,45-54,Female 45-54,High school graduate,Married,Live with spouse/partner,$35k - $50k,Part-time,1,Somewhat difficult,1.0,True,True,False,True,True
2009024961,2009,Delaware,Female,45-54,Female 45-54,High school graduate,Divorced,Only adult in household,$15k - $25k,Unemployed,2,Not at all difficult,10.0,False,False,False,False,False
2009024962,2009,West Virginia,Female,45-54,Female 45-54,Some college,Divorced,Only adult in household,"< $15,000",Unemployed,0,Very difficult,1.0,False,False,False,False,False
2009024963,2009,District of Columbia,Female,35-44,Female 35-44,College graduate,Single,Live with other family/friends,$75k - $100k,Full-time,0,Somewhat difficult,1.0,False,True,True,True,True
2009024964,2009,West Virginia,Male,45-54,Male 45-54,Some college,Married,Live with spouse/partner,$50k - $75k,Retired,1,Somewhat difficult,3.0,False,,False,False,False
2009024965,2009,New Mexico,Male,65+,Male 65+,Post graduate education,Divorced,Only adult in household,$15k - $25k,Retired,0,Somewhat difficult,3.0,False,,False,True,False
2009024966,2009,Rhode Island,Female,45-54,Female 45-54,Some college,Married,Live with spouse/partner,$50k - $75k,Unemployed,0,Somewhat difficult,7.0,False,True,True,True,False
2009024967,2009,Wyoming,Female,25-34,Female 25-34,Some college,Married,Live with spouse/partner,$50k - $75k,Full-time,2,Somewhat difficult,3.0,False,True,True,True,False
2009024968,2009,West Virginia,Female,55-64,Female 55-64,Post graduate education,Married,Live with spouse/partner,$50k - $75k,Retired,0,Not at all difficult,6.0,True,,True,True,True
2009024969,2009,Delaware,Female,55-64,Female 55-64,High school graduate,Married,Live with spouse/partner,$75k - $100k,Homemaker,1,Somewhat difficult,7.0,True,True,False,True,True
2009024970,2009,Mississippi,Male,65+,Male 65+,High school graduate,Married,Live with spouse/partner,$25k - $35k,Retired,1,Somewhat difficult,5.0,True,,True,True,False
2009024971,2009,West Virginia,Female,45-54,Female 45-54,High school graduate,Married,Live with spouse/partner,$75k - $100k,Homemaker,1,Somewhat difficult,1.0,,False,False,,
2009024972,2009,West Virginia,Female,45-54,Female 45-54,High school graduate,Divorced,Live with spouse/partner,"< $15,000",Unemployed,0,Somewhat difficult,3.0,False,False,False,True,False
2009024973,2009,Mississippi,Male,25-34,Male 25-34,High school graduate,Married,Live with spouse/partner,$35k - $50k,Full-time,2,Not at all difficult,1.0,True,False,False,False,False
2009024974,2009,Vermont,Male,55-64,Male 55-64,Post graduate education,Married,Live with spouse/partner,$75k - $100k,Part-time,1,Not at all difficult,7.0,True,True,True,True,True
2009024975,2009,Nebraska,Female,55-64,Female 55-64,High school graduate,Married,Live with spouse/partner,"< $15,000",Unemployed,0,Very difficult,1.0,False,False,False,True,False
2009024976,2009,Wyoming,Male,55-64,Male 55-64,Some college,Single,Live with spouse/partner,$15k - $25k,Part-time,0,Very difficult,2.0,False,True,False,True,False
2009024977,2009,West Virginia,Female,18-24,Female 18-24,Some college,Married,Live with spouse/partner,$15k - $25k,Homemaker,2,Very difficult,2.0,False,False,False,True,False
2009024978,2009,Nebraska,Male,65+,Male 65+,Post graduate education,Married,Live with spouse/partner,$75k - $100k,Retired,0,Not at all difficult,5.0,False,,False,True,False
2009024979,2009,Rhode Island,Female,55-64,Female 55-64,High school graduate,Married,Live with spouse/partner,$25k - $35k,Homemaker,1,Somewhat difficult,1.0,False,,False,False,False
2009024980,2009,Nebraska,Female,45-54,Female 45-54,College graduate,Married,Live with spouse/partner,$75k - $100k,Full-time,0,Somewhat difficult,2.0,True,True,False,True,False
2009024981,2009,Mississippi,Female,55-64,Female 55-64,Some college,Married,Live with spouse/partner,$150k or more,Homemaker,0,Not at all difficult,5.0,True,False,False,True,True
2009024982,2009,West Virginia,Female,45-54,Female 45-54,High school graduate,Divorced,Only adult in household,$15k - $25k,Full-time,0,Not at all difficult,2.0,False,False,False,False,False
2009024983,2009,Delaware,Female,45-54,Female 45-54,Some college,Married,Live with spouse/partner,$35k - $50k,Full-time,0,Very difficult,1.0,False,True,False,False,False
2009024984,2009,Mississippi,Male,45-54,Male 45-54,Some college,Married,Live with spouse/partner,"< $15,000",Unemployed,3+,Very difficult,1.0,False,False,False,True,False
2009024985,2009,Delaware,Male,25-34,Male 25-34,Post graduate education,Single,Live with spouse/partner,$50k - $75k,Full-time,0,Somewhat difficult,4.0,False,True,True,True,True
2009024986,2009,Delaware,Female,45-54,Female 45-54,High school graduate,Married,Live with spouse/partner,$50k - $75k,Homemaker,1,Somewhat difficult,4.0,True,True,True,True,True
2009024987,2009,Mississippi,Female,18-24,Female 18-24,Some college,Single,Only adult in household,$50k - $75k,Student,0,Not at all difficult,9.0,False,True,,True,True
2009024988,2009,West Virginia,Female,55-64,Female 55-64,High school graduate,Married,Live with spouse/partner,$35k - $50k,Homemaker,0,Somewhat difficult,1.0,False,,False,True,False
2009024989,2009,Rhode Island,Male,45-54,Male 45-54,Some college,Widowed/widower,Only adult in household,$15k - $25k,Unemployed,1,Somewhat difficult,5.0,False,False,False,True,False
2009024990,2009,New Mexico,Male,55-64,Male 55-64,College graduate,Married,Live with spouse/partner,$50k - $75k,Full-time,0,Not at all difficult,7.0,True,True,False,True,True
2009024991,2009,Rhode Island,Female,35-44,Female 35-44,Post graduate education,Married,Live with spouse/partner,$25k - $35k,Homemaker,2,Somewhat difficult,2.0,True,False,True,True,True
2009024992,2009,District of Columbia,Male,35-44,Male 35-44,College graduate,Single,Only adult in household,$25k - $35k,Part-time,0,Not at all difficult,7.0,True,True,True,True,True
2009024993,2009,Vermont,Female,45-54,Female 45-54,High school graduate,Married,Live with spouse/partner,$75k - $100k,Full-time,1,Not at all difficult,1.0,True,True,True,True,True
2009024994,2009,Rhode Island,Female,55-64,Female 55-64,Some college,Divorced,Only adult in household,"< $15,000",Retired,0,Very difficult,1.0,False,,False,False,False
2009024995,2009,Rhode Island,Male,55-64,Male 55-64,High school graduate,Married,Live with spouse/partner,$25k - $35k,Full-time,1,Not at all difficult,1.0,,,,True,False
2009024996,2009,Nebraska,Female,55-64,Female 55-64,Post graduate education,Married,Live with spouse/partner,$75k - $100k,Full-time,1,Somewhat difficult,2.0,False,True,False,True,False
2009024997,2009,District of Columbia,Male,35-44,Male 35-44,High school graduate,Single,Only adult in household,$50k - $75k,Full-time,0,Very difficult,8.0,True,,True,True,True
2009024998,2009,Nebraska,Female,55-64,Female 55-64,High school graduate,Divorced,Only adult in household,$35k - $50k,Full-time,0,Somewhat difficult,3.0,True,True,False,True,
2009024999,2009,Rhode Island,Male,18-24,Male 18-24,High school graduate,Single,Live in parents' home,"< $15,000",Unemployed,0,Somewhat difficult,2.0,False,False,False,True,False
2009025000,2009,Vermont,Male,45-54,Male 45-54,Some college,Married,Live in parents' home,$25k - $35k,Unemployed,3+,Very difficult,1.0,False,False,False,False,False
2009025001,2009,Montana,Male,55-64,Male 55-64,High school graduate,Married,Live with spouse/partner,$25k - $35k,Retired,0,Somewhat difficult,4.0,True,,True,True,True
2009025002,2009,West Virginia,Female,18-24,Female 18-24,Some college,Married,Live with spouse/partner,$25k - $35k,Full-time,0,Very difficult,3.0,False,False,False,False,False
2009025003,2009,Mississippi,Female,55-64,Female 55-64,High school graduate,Married,Live with spouse/partner,$50k - $75k,Unemployed,0,Not at all difficult,2.0,False,False,False,True,True
2009025004,2009,West Virginia,Female,45-54,Female 45-54,Some college,Married,Live with spouse/partner,$75k - $100k,Homemaker,3+,Not at all difficult,2.0,True,False,False,True,
2009025005,2009,North Dakota,Male,45-54,Male 45-54,High school graduate,Married,Live with spouse/partner,$50k - $75k,Full-time,0,Somewhat difficult,8.0,False,False,True,True,True
2009025006,2009,West Virginia,Female,45-54,Female 45-54,Did not complete high school,Single,Live with spouse/partner,"< $15,000",Unemployed,0,Very difficult,9.0,False,False,False,False,
2009025007,2009,North Dakota,Male,45-54,Male 45-54,College graduate,Single,Only adult in household,$15k - $25k,Unemployed,0,Not at all difficult,10.0,True,True,False,False,True
2009025008,2009,North Dakota,Female,45-54,Female 45-54,Some college,Married,Live with spouse/partner,$75k - $100k,Full-time,1,Somewhat difficult,8.0,False,True,False,True,True
2009025009,2009,Mississippi,Female,45-54,Female 45-54,High school graduate,Married,Live with spouse/partner,$35k - $50k,Homemaker,1,Not at all difficult,1.0,True,False,True,True,True
2009025010,2009,West Virginia,Female,55-64,Female 55-64,Did not complete high school,Divorced,Only adult in household,"< $15,000",Retired,0,Somewhat difficult,1.0,False,,False,False,False
2009025011,2009,Rhode Island,Female,35-44,Female 35-44,High school graduate,Separated,Only adult in household,$25k - $35k,Full-time,3+,Somewhat difficult,5.0,False,False,False,True,True
2009025012,2009,West Virginia,Female,45-54,Female 45-54,Did not complete high school,Divorced,Live with spouse/partner,$15k - $25k,Unemployed,0,Somewhat difficult,2.0,False,False,False,False,False
2009025013,2009,Vermont,Female,55-64,Female 55-64,High school graduate,Divorced,Live with other family/friends,$15k - $25k,Full-time,0,Very difficult,1.0,True,True,True,True,False
2009025014,2009,Nebraska,Female,45-54,Female 45-54,High school graduate,Married,Live with spouse/partner,$50k - $75k,Homemaker,3+,Somewhat difficult,7.0,False,False,False,True,False
2009025015,2009,Rhode Island,Male,25-34,Male 25-34,College graduate,Single,Live with spouse/partner,$50k - $75k,Full-time,0,Not at all difficult,8.0,False,True,True,True,True
2009025016,2009,Wyoming,Female,55-64,Female 55-64,Post graduate education,Married,Live with spouse/partner,$50k - $75k,Part-time,0,Somewhat difficult,2.0,False,True,True,True,True
2009025017,2009,Nebraska,Female,55-64,Female 55-64,High school graduate,Married,Live with spouse/partner,$35k - $50k,Full-time,0,Very difficult,1.0,False,True,False,True,False
2009025018,2009,Rhode Island,Female,35-44,Female 35-44,Post graduate education,Married,Live with spouse/partner,$100k - $150k,Full-time,2,Somewhat difficult,4.0,False,True,False,True,True
2009025019,2009,Nebraska,Female,35-44,Female 35-44,College graduate,Married,Live with spouse/partner,$75k - $100k,Full-time,3+,Somewhat difficult,7.0,True,True,True,True,True
2009025020,2009,Nebraska,Female,45-54,Female 45-54,High school graduate,Married,Live with spouse/partner,$25k - $35k,Unemployed,0,Somewhat difficult,1.0,,False,False,False,False
2009025021,2009,West Virginia,Male,45-54,Male 45-54,High school graduate,Divorced,Live with spouse/partner,$25k - $35k,Unemployed,1,Somewhat difficult,5.0,False,False,False,True,False
2009025022,2009,West Virginia,Female,45-54,Female 45-54,Some college,Married,Live with spouse/partner,$25k - $35k,Retired,0,Somewhat difficult,6.0,False,,False,False,False
2009025023,2009,Rhode Island,Male,25-34,Male 25-34,College graduate,Married,Live with spouse/partner,$35k - $50k,Full-time,0,Somewhat difficult,3.0,False,True,False,True,False
2009025024,2009,Mississippi,Male,25-34,Male 25-34,Some college,Single,Live with spouse/partner,$35k - $50k,Full-time,1,Not at all difficult,5.0,True,True,False,True,True
2009025025,2009,Mississippi,Male,55-64,Male 55-64,Post graduate education,Married,Live with spouse/partner,$50k - $75k,Unemployed,1,Not at all difficult,1.0,True,False,True,True,
2009025026,2009,Nebraska,Female,35-44,Female 35-44,College graduate,Married,Live with spouse/partner,$15k - $25k,Unemployed,0,Very difficult,1.0,True,False,True,True,False
2009025027,2009,West Virginia,Female,45-54,Female 45-54,Did not complete high school,Married,Live with spouse/partner,"< $15,000",Unemployed,1,Very difficult,1.0,False,False,False,False,False
2009025028,2009,South Dakota,Female,65+,Female 65+,College graduate,Widowed/widower,Only adult in household,$35k - $50k,Retired,0,Not at all difficult,1.0,True,,False,True,False
2009025029,2009,Mississippi,Female,35-44,Female 35-44,Some college,Married,Live with spouse/partner,$25k - $35k,Homemaker,1,Not at all difficult,5.0,False,False,False,False,False
2009025030,2009,West Virginia,Female,45-54,Female 45-54,Some college,Married,Live with spouse/partner,$25k - $35k,Unemployed,3+,Somewhat difficult,1.0,False,False,False,False,False
2009025031,2009,Delaware,Male,55-64,Male 55-64,Some college,Widowed/widower,Live with other family/friends,$75k - $100k,Retired,0,Not at all difficult,8.0,True,,True,True,True
2009025032,2009,Montana,Female,25-34,Female 25-34,High school graduate,Married,Live with spouse/partner,$35k - $50k,Homemaker,3+,Somewhat difficult,1.0,False,,False,True,False
2009025033,2009,Nebraska,Female,55-64,Female 55-64,Some college,Single,Only adult in household,"< $15,000",Unemployed,0,Very difficult,3.0,False,False,False,False,False
2009025034,2009,West Virginia,Male,18-24,Male 18-24,College graduate,Married,Live with spouse/partner,$35k - $50k,Full-time,2,Somewhat difficult,8.0,False,False,False,True,False
2009025035,2009,New Mexico,Male,45-54,Male 45-54,Post graduate education,Married,Live with spouse/partner,$100k - $150k,Full-time,1,Not at all difficult,5.0,True,True,False,True,True
2009025036,2009,North Dakota,Female,45-54,Female 45-54,High school graduate,Married,Live with spouse/partner,$100k - $150k,Full-time,1,Not at all difficult,,,,,True,True
2009025037,2009,Delaware,Female,35-44,Female 35-44,High school graduate,Divorced,Live with other family/friends,$35k - $50k,Full-time,1,Somewhat difficult,5.0,False,False,False,True,False
2009025038,2009,West Virginia,Female,55-64,Female 55-64,Some college,Married,Live with spouse/partner,$50k - $75k,Homemaker,0,Somewhat difficult,1.0,False,True,False,False,False
2009025039,2009,Montana,Female,45-54,Female 45-54,High school graduate,Married,Live with spouse/partner,$50k - $75k,Full-time,0,Somewhat difficult,3.0,False,True,False,True,False
2009025040,2009,Nebraska,Female,25-34,Female 25-34,Some college,Married,Live with spouse/partner,$25k - $35k,Homemaker,3+,Somewhat difficult,3.0,False,False,False,False,
2009025041,2009,Mississippi,Female,65+,Female 65+,Some college,Married,Live with spouse/partner,$50k - $75k,Homemaker,0,Not at all difficult,5.0,True,,True,True,True
2009025042,2009,West Virginia,Male,55-64,Male 55-64,College graduate,Single,Only adult in household,"< $15,000",Student,0,Somewhat difficult,5.0,False,True,False,True,False
2009025043,2009,Vermont,Male,35-44,Male 35-44,Some college,Single,Only adult in household,"< $15,000",Unemployed,0,Somewhat difficult,8.0,False,False,True,False,
2009025044,2009,Rhode Island,Male,55-64,Male 55-64,High school graduate,Married,Live with spouse/partner,$100k - $150k,Full-time,0,Somewhat difficult,8.0,True,False,False,True,False
2009025045,2009,Nebraska,Female,25-34,Female 25-34,Post graduate education,Married,Live with spouse/partner,$25k - $35k,Part-time,1,Somewhat difficult,7.0,False,False,True,True,True
2009025046,2009,Nebraska,Female,55-64,Female 55-64,High school graduate,Married,Live with spouse/partner,$35k - $50k,Full-time,0,Somewhat difficult,4.0,False,False,False,True,False
2009025047,2009,Mississippi,Male,65+,Male 65+,Post graduate education,Married,Live with spouse/partner,$100k - $150k,Retired,0,Not at all difficult,7.0,True,,True,True,True
2009025048,2009,Mississippi,Male,35-44,Male 35-44,High school graduate,Single,Only adult in household,$15k - $25k,Unemployed,3+,Somewhat difficult,7.0,False,False,False,True,False
2009025049,2009,Delaware,Male,35-44,Male 35-44,Some college,Divorced,Live with spouse/partner,"< $15,000",Full-time,0,Very difficult,1.0,False,False,False,True,False
2009025050,2009,Vermont,Female,25-34,Female 25-34,High school graduate,Married,Live with spouse/partner,"< $15,000",Homemaker,3+,Very difficult,2.0,False,False,False,True,False
2009025051,2009,Rhode Island,Male,18-24,Male 18-24,High school graduate,Single,Live with spouse/partner,$50k - $75k,Part-time,0,Very difficult,5.0,,,,,
