NFCSID,STATEQ,CENSUSDIV,CENSUSREG,A3,A3Ar_w,A3B,A4A_new_w,A5,A6,A7,A7A,A8,A9,A10,A10A,A11,A14,A15,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,K_1,K_2,K_3,K_4,K_5,K6,K7,K8A_1,K8A_2,K8A_3,B1,B2,B3,B4,B5A_1,B5A_2,B5A_3,B5A_4,B5A_5,B5A_6,B11,B12,B13,B14,C1,C2,C3,C4,C5,C7,C8,C9,C10,C11,C12,C13,C14,D2,D3A_1,D3A_2,D3A_3,D3A_4,D3A_5,D3A_6,D3A_7,D3A_8,D11,D12,D13,D14,D15,EA_1,EA_2,EA_3,E4,E7,E8,E10,E11,E12,E14,E15,E16,F1,F2_1,F2_2,F2_3,F2_4,F2_5,F2_6,F10,G1,G2,G4,G5_1,G5_2,G5_3,G5_4,G5_5,H1,H2,H3,H4,H7,M1_1,M1_2,M1_3,M4,M6,M7,M8,M9,M10,wgt_n2,wgt_d2,wgt_s3
2009031512,28,4,2,1,3,3,1,4,1,2,1,5,2,3,1,2,3,1,6,6,1,3,1,1,2,1, ,2,2,2, ,2,1,2,1,2,2,2,6,5,3,1,1,1,2, , , , , , , , , ,2,1,3,1,2,1,2,2,3,2,2,1,2,2, , , , , , , , , , , , , , ,1,2,2,2,2,2, , , , , ,2,3,1,2,2,2,2,2,2,2, ,2,2,2,2,2,2,1,1,1,1,2,7,6,5,4,1,3,98,1,98,.336666571824831,.398288658239991,.633072350378083
2009031513,22,1,1,2,1,7,2,3,2,2,2,1,5,5,1,2,1,1,1,1,2,1,2,2, ,2, ,1,2,2, ,2,2,2,2,2, , ,4,1,3,1,2,1,1, , , , , , , , , ,2,2, , ,2, , , , , , ,2, , , , , , , , , , , , , , , , ,2,2,2, , , , , , , , ,2,7, , , , , , , ,2, ,2,2,2,1,2,2,1,2,2,2,4,4,2,2,7,1,98,1,1,98,.705384112844868,3.11644784140939,1.1015235009036
2009031514,25,6,3,1,4,4,2,3,1,2,1,5,2,2,1,2,3,2,9,9,3,3,2,2, ,2, ,2,1,1,3,2,1,2,1,2,2,2,4,7,6,1,1,1,2, , , , , , , , , ,2,1,3,1,2,1,2,2,3,1,2,1,2,2, , , , , , , , , , , , , , ,1,2,2,4,2,2, , , , , ,2,7, , , , , , , ,1,2,2,2,2,2,2,2,1,2,1,1,3,7,6,5,6,1,1,2,1,2,.981183934831314,.768090380412524,1.23709469214588
2009031515,35,4,2,2,1,7,1,3,1,2,1,5,2,2,1,1,1,1,7,4,3,3,1,98, ,1, ,2,1,1,2,1,1,2,2,2,98,2,7,4,4,1,1,2,2, , , , , , , , , ,1,1,1,98,2, , , , , , ,2, , , , , , , , , , , , , , , , ,2,2,2, , , , , , , , ,2,2,2,2,1,2,2,2,98,1,1,2,1,2,2,2,2,1,1,1,1,1,5,3,4,6,2,98,98,1,98,.536334873830942,.330288087919965,1.04936038146755
2009031516,28,4,2,1,1,1,1,2,2,3,3,1,7, ,1,6, , ,1,4,3,2,2, , ,2, ,1,2,2, ,2,2,2,2,2, , ,98,98,98,2,2, , ,1,2,2,2,2,2,1,2,2, ,2, , ,2, , , , , , ,2, , , , , , , , , , , , , , , , ,2,2,2, , , , , , , , ,2,7, , , , , , , ,2, ,2,2,2,2,2,2,1,2,2,1,98,6,7,4,5,2,1,4,1,2,.649739848612554,.841506556374215,1.62308223173274
2009031517,32,8,4,1,2,2,2,3,1,2,1,6,2,2,1,2,3,3,7,5,2,3,1,2, ,2, ,2,2,2, ,1,2,1,2,2,2,2,6,6,6,1,1,1,2, , , , , , , , , ,1,1,3,1,2,1,2,98,2,2,2,2, , , , , , , , , , , , , , , , ,1,2,2,2,1,1,1,1,1,98,1,2,2,2,1,2,2,2,2,1,2, ,2,2,2,2,2,2,1,1,1,1,1,7,6,6,6,1,3,1,1,2,.853785406752756,.937849336361746,1.53129196059882
2009031518,49,5,3,1,1,1,1,3,2,3,3,1,3, ,1,6, , ,3,3,1,2,1, , ,2, ,98,2,2, ,2,2,2,1,2,99,99,4,7,98,1,1,1,2, , , , , , , , , ,2,1, ,2,2, , , , , , ,2, , , , , , , , , , , , , , , , ,2,2,2, , , , , , , , ,2,7, , , , , , , ,2, ,2,2,2,2,2,2,1,2,1,1,1,5,6,4,4,1,3,98,1,2,1.35924999062579,.360512903780443,1.45674410509761
2009031519,46,1,1,2,1,7,1,2,2,4,3,1,3, ,1,6, , ,2,2,3,2,2, , ,2, ,2,2,2, ,2,2,2,2,2, , ,98,4,98,1,2,1,2, , , , , , , , , ,2,2, , ,2, , , , , , ,2, , , , , , , , , , , , , , , , ,2,2,2, , , , , , , , ,2,7, , , , , , , ,2, ,2,2,2,2,2,2,2,2,2,1,98,7,7,4,4,1,3,1,98,98,.440439006610041,.371318260895304,1.04725508151222
2009031520,13,8,4,1,6,6,1,5,5,1,3,7,8, ,2,5, , ,8,5,3,3,1, , , ,2,2,1,1,3,2,1,2,2,1,2,2,4,2,4,1,1,2,2, , , , , , , , , ,1, , , , , , , , , , , , , ,2,1,2,2,2,2,1,2,2, , , , , ,1,1,1,5,1,2, , ,1,2,1,2,3,1,2,2,2,2,2,2,2, ,2,2,2,2,2,2,1,1,1,1,1,7,6,4,6,1,3,2,1,2,.293270545488327,.374093818330806,.577079019665568
2009031521,1,6,3,2,4,10,2,4,1,2,1,4,7,2,1,4,2,2,1,1,1,2,2,2, ,2, ,1,2,2, ,2,2,1,1,2,1,2,6,98,98,1,2,1,2, , , , , , , , , ,2,1,2,1,2,1,98,98,4,1,1,1,1,1, , , , , , , , , , , , , , ,1,2,2,2,1,1,1,1,1,98,3,1,2,2,1,1,1,2,2,2,2, ,2,2,2,2,2,2,1,1,1,1,1,5,5,2,5,1,3,2,1,98,.48510740950173,.588543394680294,.624291378597214
2009031522,42,4,2,1,4,4,1,4,1,2,1,6,2,2,1,2,3,3,6,4,1,2,1,1,1,2, ,2,2,2, ,2,1,1,1,1,1,2,2,3,3,1,1,2,2, , , , , , , , , ,1,1,3,1,1,2,2,98,2,2,2,1,2,2, , , , , , , , , , , , , , ,1,2,2,4,1,2, , ,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,1,2,7,7,6,5,1,3,2,1,2,.336666571824831,.219523507110152,.491707678898982
2009031523,16,4,2,1,4,4,1,5,2,2,2,3,6,1,1,6,1,1,6,6,1,3,1, , ,98, ,2,98,2, ,98,1,2,1,1,1,2,5,6,6,1,1,1,2, , , , , , , , , ,1,1,1,98,1,99,1,99, ,2,2,98, , , , , , , , , , , , , , , , ,1,2,99,3,2,2, , , , , ,2,2,1,2,2,2,2,1,1,2, ,2,2,2,2,2,2,1,1,1,1,3,5,6,6,6,1,3,2,1,2,.336666571824831,.652641145853849,.612426550287779
2009031524,34,5,3,2,2,8,2,3,1,2,1,2,4,2,1,4,1,3,1,2,3,1,2,2, ,1, ,1,2,2, ,2,2,2,2,2, , ,5,7,3,2,2, , ,1,1,1,2,1,2,1,1,1, ,2, , ,2, , , , , , ,1,2,1, , , , , , , , , , , , , , ,2,2,2, , , , , , , , ,2,7, , , , , , , ,1,2,2,2,2,1,1,1,1,2,2,1,1,6,5,5,5,1,3,98,1,98,1.79694908565959,1.4846998116014,1.2595230739566
2009031525,1,6,3,2,4,10,2,3,1,2,1,7,2,2,1,1,1,1,1,5,2,2,2,2, ,2, ,2,2,1,2,2,2,2,2,2, , ,4,4,4,1,1,1,1, , , , , , , , , ,2,1,1,2,2, , , , , , ,1,2,2, , , , , , , , , , , , , , ,1,2,2,4,1,1, , ,1,98,3,2,1,2,1,1,1,1,1,2,1,2,2,2,2,2,2,2,1,1,1,1,3,5,5,5,6,2,2,1,2,98,.878988775673762,1.13224683518777,1.13059870727022
2009031526,15,3,2,1,5,5,1,3,1,4,1,3,6,6,1,5,3,2,3,4,3,1,2, , ,1, ,1,2,2, ,2,2,1,2,1,2,2,1,7,7,1,1,1,2, , , , , , , , , ,2,2, , ,2, , , , , , ,2, , , , , , , , , , , , , , , , ,1,2,2,4,1,2, , ,1,2,1,2,2,98,1,1,1,2,2,1,2, ,2,2,2,2,2,2,1,1,1,1,3,4,6,6,6,1,3,2,1,2,1.86642951855284,.80479478775647,1.16928044574707
2009031527,10,5,3,2,2,8,2,3,1,2,1,3,5,2,1,2,1,1,1,10,2,1,2,2, ,2, ,1,2,2, ,2,2,2,2,2, , ,7,7,4,1,1,1,1, , , , , , , , , ,2,2, , ,2, , , , , , ,1,2,2, , , , , , , , , , , , , , ,2,2,2, , , , , , , , ,2,7, , , , , , , ,2, ,2,2,2,2,1,2,1,2,2,1,3,1,1,1,1,1,1,98,98,98,1.79694908565959,3.00959372715884,.991169238779412
2009031528,20,1,1,2,4,10,1,3,4,2,2,5,2,2,1,2,2,3,8,4,1,3,2,1,2,1, ,2,2,1,2,2,1,1,2,2,1,2,5,7,6,1,1,1,2, , , , , , , , , ,1,1,3,1,2,1,1,98,1,2,2,1,2,2, , , , , , , , , , , , , , ,1,2,2,3,1,2, , ,1,2,1,2,3,1,2,2,2,2,2,1,1,1,2,2,2,2,2,2,1,1,1,1,3,7,6,6,5,1,3,1,1,2,.448774380634565,.592309008299871,1.14270917897651
2009031529,48,9,4,1,6,6,1,3,1,2,1,4,1,1,1,5,1,2,1,1,3,2,2, , ,1, ,2,2,2, ,2,2,2,2,2, , ,4,7,4,1,1,1,2, , , , , , , , , ,2,2, , ,2, , , , , , ,2, , , , , , , , , , , , , , , , ,1,2,2,4,1,1, , ,1,2,1,2,3,2,1,1,2,2,2,2,2, ,2,2,2,2,2,2,1,1,1,1,1,6,6,2,5,1,3,4,1,2,2.12104234740298,.800998181904007,1.29988346760381
2009031530,6,8,4,1,4,4,1,3,2,1,3,2,2, ,1,6, , ,1,1,2,1,2, , ,1, ,1,1,1,3,1,1,1,1,1,1,2,5,7,6,1,2,2,2, , , , , , , , , ,1,2, , ,2, , , , , , ,2, , , , , , , , , , , , , , , , ,2,2,2, , , , , , , , ,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,1,2,6,7,3,5,1,3,1,1,2,.500512286526262,2.26982526883758,1.30228744598567
2009031531,44,7,3,2,3,9,2,2,2,1,3,2,2, ,1,1, , ,1,1,2,1,2,2, ,1, ,1,1,1,1,2,1,2,1,2,2,2,6,7,5,1,2,1,1, , , , , , , , , ,2,2, , ,2, , , , , , ,1,2,2, , , , , , , , , , , , , , ,1,2,2,5,2,2, , , , , ,2,3,2,1,1,1,1,1,2,1,1,2,2,1,2,2,1,2,2,2,1,98,3,7,5,1,1,3,98,1,2,2.15375776685123,3.02389491732801,1.060942300393
2009031532,34,5,3,2,4,10,2,2,1,2,1,5,2,8,1,6,1,1,4,1,1,2,2, , ,2, ,1,1,1,2,2,2,2,2,2, , ,4,7,98,1,1,1,2, , , , , , , , , ,2,2, , ,1,2,3,98,4,2,2,1,2,2, , , , , , , , , , , , , , ,1,2,2,2,1,2,1,2,1,98,1,2,3,2,1,2,2,2,1,1,2, ,2,2,2,2,2,2,1,1,1,1,3,6,4,1,3,1,98,98,1,98,.567899247177456,.679203938410732,.603448568445313
2009031533,18,6,3,1,4,4,1,3,1,2,1,2,7,2,1,5,1,1,3,1,3,2,2, , ,2, ,2,1,2, ,1,2,2,2,2,99,2,2,7,7,1,2,2,2, , , , , , , , , ,2,1,1,2,2, , , , , , ,1,2,2, , , , , , , , , , , , , , ,1,2,2,2,2,2, , , , , ,2,1,2,1,2,2,2,2,2,2, ,1,2,2,2,2,2,2,1,2,1,1,7,7,7,6,1,3,98,1,98,.862023002352335,1.11178578935012,1.20446728346205
2009031534,37,7,3,1,5,5,2,3,2,4,3,4,8, ,2,6, , ,2,5,3,2,2, , , ,2,2,1,1,2,2,2,2,2,2, , ,6,5,4,1,2,1,2, , , , , , , , , ,2, , , , , , , , , , , , , ,2,1,2,2,2,2,2,2,2, , , , , ,2,2,2, , , , , , , , ,2,7, , , , , , , ,2, ,2,2,2,2,2,2,1,2,2,1,1,7,6,4,5,1,3,2,1,2,.791692116674576,.35654632670101,1.00871104893676
2009031535,18,6,3,2,5,11,1,4,1,2,1,5,1,2,1,5,1,1,4,6,1,3,1, , ,1, ,2,1,2, ,2,1,2,2,2,2,2,4,6,6,1,1,1,2, , , , , , , , , ,2,1,2,1,1,1,98,98,3,2,2,1,2,2, , , , , , , , , , , , , , ,1,2,2,4,2,2, , , , , ,2,1,1,2,2,2,2,2,2,2, ,2,2,2,2,2,2,1,1,1,1,2,6,6,3,5,1,3,98,1,2,.504072602140498,.627944553239803,.573444561928231
2009031536,33,2,1,2,5,11,2,3,1,2,1,4,2,6,1,5,1,1,99,99,3,2,2, , ,2, ,1,1,1,1,1,2,2,1,1,1,2,4,4,4,2,2, , ,99,99,99,99,99,99,1,2,1, ,1,1,1,2,2,3,98,3,2,2,1,1,98, , , , , , , , , , , , , , ,2,2,2, , , , , , , , ,2,1,2,1,1,1,1,2,1,2, ,2,2,1,2,2,2,1,2,1,2,1,4,7,7,7,1,3,98,2,98,3.01260597192261,2.15619136027029,1.50252416823994
2009031537,5,9,4,2,1,7,2,3,2,2,2,5,3,2,1,6,1,1,2,3,98,98,99, , ,98, ,2,2,2, ,98,98,98,98,98, , ,98,98,98,1,2,2,2, , , , , , , , , ,2,2, , ,2, , , , , , ,2, , , , , , , , , , , , , , , , ,99,99,99, , , , , , , , ,2,99, , , , , , , ,99, ,99,99,99,99,99,99,2,1,1,1,4,99,99,99,99,99,99,99,99,99,2.81307125179399,3.5185736090216,1.05772640303593
2009031538,6,8,4,1,5,5,1,4,1,2,1,7,2,4,1,5,1,2,2,3,1,2,1, , ,1, ,2,1,2, ,1,1,1,2,2,2,2,2,3,7,1,1,1,2, , , , , , , , , ,2,1,1,1,1,1,2,2,1,1,2,1,1,1, , , , , , , , , , , , , , ,1,1,2,2,1,2,1,1,1,2,3,2,2,1,2,2,2,2,2,2,2, ,2,2,2,2,2,2,1,1,2,1,3,3,6,5,4,1,3,98,1,2,.293270545488327,1.30867892295105,.756537084200988
2009031539,22,1,1,2,3,9,2,4,2,1,3,2,7, ,1,5, , ,1,6,2,1,2, , ,1, ,1,1,2, ,1,1,1,1,2,98,98,3,7,7,1,1,1,1, , , , , , , , , ,2,1, ,98,2, , , , , , ,1,2,2, , , , , , , , , , , , , , ,1,2,2,5,2,2, , , , , ,2,2,2,1,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,3,7,5,6,1,3,2,1,2,.281912419530721,1.9133853539986,.766382778192808
2009031540,39,2,1,2,3,9,2,2,1,2,1,3,6,2,1,1,3,1,1,1,2,2,2,98, ,2, ,2,1,1,2,2,2,1,1,2,1,1,4,7,7,2,1, , , , , , , , , , , ,2,1,2,2,2, , , , , , ,1,2,2, , , , , , , , , , , , , , ,1,2,2,4,1,1, , ,2,98,3,2,3,2,1,1,1,2,1,1,2, ,2,2,2,2,1,2,1,1,2,2,3,7,7,4,1,1,1,3,2,2,1.11162201326284,.480919434382274,.418285230618252
2009031541,21,5,3,1,5,5,2,3,4,1,3,4,2, ,1,6, , ,5,5,98,3,1, , ,1, ,1,1,2, ,2,2,2,2,2, , ,4,6,6,1,1,1,2, , , , , , , , , ,1,2, , ,1,1,99,2,3,1,1,1,1,1, , , , , , , , , , , , , , ,1,2,2,5,2,1, , , , , ,2,2,2,1,2,2,2,2,1,1,1,2,2,2,2,2,2,99,1,1,1,3,7,7,5,6,1,3,4,1,98,1.54218314788021,1.22499117846781,1.32830096359925
2009031542,34,5,3,2,3,9,2,4,1,2,1,7,2,1,1,2,1,1,1,7,2,3,2,1,2,1, ,1,1,1,1,2,1,2,1,1,1,2,5,6,4,1,1,1,1, , , , , , , , , ,1,1,1,1,2,1,1,1, ,2,2,1,1,1, , , , , , , , , , , , , , ,1,2,2,3,1,1, , ,2,2,3,1,2,2,1,1,1,1,1,2,1,1,2,2,2,2,1,2,1,1,1,1,2,7,7,7,6,1,3,1,1,1,.718165117823149,.836550282740893,.611344846034973
2009031543,18,6,3,2,4,10,1,2,4,1,3,1,6, ,1,1, , ,1,1,2,1,2,2, ,2, ,1,2,2, ,2,2,2,2,2, , ,4,1,7,2,2, , ,1,1,1,1,99,1,1,2,2, ,2, , ,2, , , , , , ,2, , , , , , , , , , , , , , , , ,2,2,2, , , , , , , , ,2,7, , , , , , , ,2, ,2,2,2,2,1,2,1,2,2,2,3,4,5,3,4,1,2,98,2,98,.772239043610681,.994493875353572,1.09561852094032
2009031544,31,2,1,2,1,7,2,3,2,3,3,4,5, ,1,6, , ,5,5,1,2,2, , ,98, ,98,98,98, ,2,2,98,2,2, , ,7,7,7,1,1,1,1, , , , , , , , , ,2,98, , ,2, , , , , , ,2, , , , , , , , , , , , , , , , ,2,98,98, , , , , , , , ,98,1,98,98,2,2,98,98,2,2, ,2,98,2,98,2,2,1,2,2,1,1,6,5,5,5,98,3,1,98,98,3.51739885245445,.639260547275714,1.01869483884996
2009031545,18,6,3,2,5,11,1,3,1,2,1,5,2,2,1,5,3,3,5,98,1,2,98, , ,1, ,1,2,98, ,2,1,2,1,2,2,98,5,98,4,1,1,2,2, , , , , , , , , ,2,1,3,98,2, , , , , , ,1,1,1, , , , , , , , , , , , , , ,1,1,2,3,1,1, , ,1,98,3,2,2,1,2,2,1,2,2,2,1,1,2,2,2,2,2,2,1,1,1,1,1,6,6,6,6,1,3,98,1,98,.913352694120382,1.20804725616772,1.24272769222772
2009031546,6,8,4,1,4,4,1,3,1,2,1,6,2,3,1,2,3,2,8,8,1,3,1,1,1,1, ,2,2,2, ,2,1,1,2,1,1,2,4,6,6,1,1,1,2, , , , , , , , , ,1,1,3,1,1,1,1,1, ,2,2,1,2,2, , , , , , , , , , , , , , ,1,2,2,2,1,2,2,2,1,2,1,2,2,1,2,2,1,2,2,2,2, ,2,2,2,2,2,2,1,1,1,1,1,4,5,5,5,2,3,2,1,2,.500512286526262,2.26982526883758,1.30228744598567
2009031547,48,9,4,1,5,5,1,5,1,2,1,6,7,8,3,5,1,2,4,5,3,3,1, , , ,2,1,2,2, ,2,2,2,2,2, , ,4,7,7,1,1,1,2, , , , , , , , , ,2, , , , , , , , , , , , , ,2,2,2,1,2,2,2,2,2,1,2,1,1, ,2,2,2, , , , , , , , ,2,1,1,2,2,2,2,2,2,2, ,2,2,2,2,2,2,1,1,1,1,4,1,1,3,6,1,3,2,1,2,1.17058759687054,.418675416767031,.707507349482019
2009031548,19,7,3,1,5,5,1,3,1,2,1,4,2,3,1,5,3,3,2,3,3,2,2, , ,1, ,2,2,2, ,2,1,2,1,1,1,2,4,6,4,1,1,1,1, , , , , , , , , ,2,2, , ,2, , , , , , ,1,1,1, , , , , , , , , , , , , , ,2,2,2, , , , , , , , ,2,7, , , , , , , ,1,1,2,2,2,2,1,2,1,2,2,1,1,6,7,7,6,1,3,98,2,2,1.59376095067897,.617797300128128,1.21767648507396
2009031549,27,8,4,2,2,8,1,4,4,2,2,2,2,2,1,2,1,1,1,1,2,1,2,2, ,2, ,1,2,2, ,2,2,2,2,2, , ,7,7,4,1,2,2,1, , , , , , , , , ,2,2, , ,2, , , , , , ,2, , , , , , , , , , , , , , , , ,2,2,2, , , , , , , , ,2,7, , , , , , , ,1,2,2,1,1,1,1,2,1,2,2,2,3,5,6,1,4,1,98,1,1,98,.242862208756999,.264382574052057,.631348304496894
2009031550,24,4,2,1,4,4,1,3,3,2,2,6,1,2,1,5,1,1,1,8,3,2,1, , ,1, ,1,2,2, ,2,1,1,1,1,2,2,3,5,5,1,1,1,1, , , , , , , , , ,1,1,1,1,1,1,1,2,2,2,1,1,1,1, , , , , , , , , , , , , , ,1,1,1,2,1,2,2,1,1,2,1,2,2,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,1,1,1,1,1,7,7,7,6,1,3,2,1,2,.610021887900137,2.10624524072936,1.26709435246482
2009031551,10,5,3,2,2,8,2,1,2,1,3,3,7, ,1,4, , ,3,1,3,2,2,2, ,2, ,2,2,2, ,2,2,2,2,2, , ,1,4,4,1,2,2,2, , , , , , , , , ,2,2, , ,2, , , , , , ,2, , , , , , , , , , , , , , , , ,2,2,2, , , , , , , , ,2,7, , , , , , , ,2, ,2,2,2,2,2,2,2,2,2,2, ,7,4,1,5,98,98,98,98,98,1.27710747418689,3.10809081211273,1.02198032379935
2009031552,46,1,1,2,4,10,1,2,1,2,1,6,1,2,1,6,1,1,7,5,3,99,2, , ,1, ,1,1,1,3,2,1,1,1,2,1,2,2,1,2,1,1,2,2, , , , , , , , , ,1,1,2,2,2, , , , , , ,1,1,98, , , , , , , , , , , , , , ,1,1,2,4,1,2, , ,1,2,1,2,3,2,1,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,4,7,6,6,99,3,1,1,2,.448774380634565,.35982267940646,1.01446783483102
2009031553,24,4,2,1,6,6,1,1,1,2,1,4,8,8,2,6,3,1,6,1,1,2,1, , , ,1,2,2,2, ,2,2,2,2,2, , ,1,7,7,1,1,2,2, , , , , , , , , ,2, , , , , , , , , , , , , ,2,1,1,2,2,2,2,1,2, , , , ,3,1,2,2,4,2,2, , , , , ,2,2,2,1,2,2,2,2,1,2, ,2,2,2,2,2,2,1,1,1,1,1,5,5,1,2,1,3,98,1,98,.647656223740411,2.17682575019085,1.23804413013116
2009031554,18,6,3,2,6,12,1,5,1,2,1,6,3,8,1,1,3,1,3,4,3,3,1,2, ,2, ,2,1,1,2,2,2,1,2,2,1,98,4,5,2,1,1,1,2, , , , , , , , , ,1,1,3,2,1,1,2,2,2,2,2,1,2,1, , , , , , , , , , , , , , ,1,1,2,3,1,2, , ,2,2,1,2,99, , , , , , , ,2, ,2,2,2,2,2,2,1,1,1,1,1,7,7,6,6,1,3,4,1,2,.504072602140498,.627944553239803,.573444561928231
2009031555,48,9,4,1,6,6,1,3,1,2,1,4,8,8,2,5,1,2,9,5,3,2,1, , , ,1,2,2,2, ,2,2,2,2,2, , ,6,7,2,1,1,2,2, , , , , , , , , ,1, , , , , , , , , , , , , ,2,1,1,2,2,2,2,2,2, , , , ,3,1,2,2,4,1,2, , ,1,98,1,2,3,1,2,2,2,2,2,2,2, ,2,2,2,2,2,2,1,1,1,1,3,7,5,5,6,1,3,2,1,2,2.12104234740298,.800998181904007,1.29988346760381
2009031556,18,6,3,2,1,7,1,2,2,3,3,1,3, ,1,6, , ,2,2,1,2,2, , ,2, ,1,2,2, ,2,2,2,2,2, , ,5,7,5,1,1,2,2, , , , , , , , , ,1,2, , ,2, , , , , , ,2, , , , , , , , , , , , , , , , ,2,2,2, , , , , , , , ,2,7, , , , , , , ,2, ,2,2,2,2,2,2,1,1,1,1,3,5,2,5,5,1,98,2,1,2,.75789575321221,1.06946983091264,1.21434331179989
2009031557,43,6,3,1,6,6,1,3,1,2,1,4,8,4,2,5,1,3,5,6,3,2,2, , , ,1,2,1,1,3,2,1,1,1,2,1,2,4,4,4,1,2,2,2, , , , , , , , , ,1, , , , , , , , , , , , , ,2,1,1,2,2,1,2,2,2, , , , ,3,1,1,2,4,1,2, , ,1,98,1,2,3,2,1,2,2,2,2,1,1,1,2,2,2,2,2,2,1,1,1,1,1,7,7,7,6,1,3,1,1,2,.91520414849816,1.79495562642829,1.20042948118023
2009031558,30,1,1,2,4,10,1,5,1,2,1,6,3,2,1,1,1,1,4,6,2,2,1,2, ,2, ,1,2,1,3,2,1,2,2,2,2,2,5,3,4,1,1,1,1, , , , , , , , , ,1,2, , ,2, , , , , , ,1,2,2, , , , , , , , , , , , , , ,1,1,2,4,1,2, , ,1,2,1,2,3,2,1,2,1,2,2,2,2, ,2,2,2,2,2,2,1,1,1,1,2,5,6,5,6,1,3,2,1,2,.247675264196068,.314821407908734,.569190028782208
2009031559,13,8,4,1,2,2,2,4,2,1,3,3,2, ,1,6, , ,7,6,3,3,2, , ,2, ,2,1,1,3,2,2,2,2,2, , ,6,7,6,1,1,1,2, , , , , , , , , ,2,1, ,98,1,1,98,98,3,2,1,1,2,2, , , , , , , , , , , , , , ,2,2,2, , , , , , , , ,2,3,2,1,1,2,2,2,2,2, ,2,2,2,2,2,2,1,1,2,1,1,7,7,6,5,1,3,4,2,2,.146149234591291,.280160198148948,.531372257366339
2009031560,39,2,1,2,3,9,2,5,2,4,3,5,2, ,1,6, , ,9,7,1,3,1, , ,2, ,2,1,2, ,2,2,2,2,1,2,2,6,4,3,1,1,1,2, , , , , , , , , ,1,1, ,2,1,98,98,98,98,2,2,2, , , , , , , , , , , , , , , , ,2,2,2, , , , , , , , ,2,3,2,1,2,2,2,2,2,2, ,2,2,2,2,2,2,1,1,2,1,1,6,7,5,5,1,3,2,1,2,.613495974150162,.279014523526834,.23873558591589
2009031561,20,1,1,2,6,12,1,3,1,2,1,1,8,8,2,5,3,2,5,1,1,3,1, , , ,1,2,2,2, ,2,2,2,2,2, , ,98,98,98,1,1,2,2, , , , , , , , , ,2, , , , , , , , , , , , , ,2,1,2,2,1,2,2,2,2, , , , ,3,1,2,2,4,2,2, , , , , ,2,1,1,2,2,2,2,2,2,2, ,2,2,2,2,2,2,1,1,2,1,1,7,4,5,5,3,98,4,98,98,.530780323782008,.698390962673087,1.37064665987032
2009031562,44,7,3,2,5,11,2,5,1,2,1,5,8,8,2,5,1,1,10,1,1,99,1, , , ,1,2,1,1,3,2,2,2,2,2, , ,1,4,4,1,1,1,2, , , , , , , , , ,2, , , , , , , , , , , , , ,2,1,1,2,2,2,1,2,2, , , , ,2,1,1,2,4,2,1, , , , , ,2,7, , , , , , , ,2, ,2,2,2,2,2,2,1,1,1,1,1,7,7,5,6,1,3,4,1,2,1.40584743920865,1.8321561487068,.654899482428291
2009031563,49,5,3,1,6,6,1,5,3,1,3,3,8, ,2,5, , ,7,5,1,3,1, , , ,1,2,1,2, ,2,2,2,2,2, , ,4,4,4,1,1,2,2, , , , , , , , , ,1, , , , , , , , , , , , , ,1,1,1,1,1,2,2,2,2,1,2,1,1, ,2,2,2, , , , , , , , ,2,3,2,1,2,2,2,2,1,2, ,2,2,2,2,2,2,1,1,2,1,1,7,7,7,5,3,3,4,1,2,.747754366527158,.190212983147559,.59511837775515
2009031564,6,8,4,1,6,6,1,4,4,2,2,5,8,2,2,5,1,1,4,3,3,3,1, , , ,1,2,2,2, ,2,2,2,2,2, , ,2,4,4,1,1,2,2, , , , , , , , , ,1, , , , , , , , , , , , , ,2,1,2,1,1,2,2,2,2,1,2,1,2,1,1,2,2,4,2,2, , , , , ,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,1,2,1,1,1,6,1,3,2,1,2,.293270545488327,1.30867892295105,.756537084200988
2009031565,6,8,4,1,5,5,1,4,1,2,1,2,8,2,2,5,1,2,1,1,3,2,2, , , ,1,1,2,2, ,1,2,2,1,2,2,2,1,7,7,1,2,1,2, , , , , , , , , ,2, , , , , , , , , , , , , ,2,1,2,1,2,1,2,2,2,2, , ,1,1,1,2,2,4,1,2, , ,1,98,1,2,7, , , , , , , ,2, ,1,2,2,2,2,2,1,1,1,1,1,7,6,6,6,1,3,4,1,2,.293270545488327,1.30867892295105,.756537084200988
2009031566,22,1,1,2,5,11,2,2,4,1,3,1,6, ,1,5, , ,1,1,2,1,2, , ,2, ,1,2,2, ,2,2,2,1,2,2,2,1,7,7,1,1,1,1, , , , , , , , , ,2,2, , ,2, , , , , , ,2, , , , , , , , , , , , , , , , ,2,2,2, , , , , , , , ,2,1,2,2,1,1,1,2,2,2, ,2,2,2,2,1,2,1,2,2,2,1,4,4,1,4,1,98,98,98,98,.604152238627393,4.29542321380145,1.67835521796853
