NFCSID,STATEQ,CENSUSDIV,CENSUSREG,A50A,A3Ar_w,A50B,A4A_new_w,A5_2015,A6,A7,A7A,A11,A8_2021,AM21,X3,A9,A40,A10,A10A,A21_2015,A14,A41,A61,J1,J2,J3,J4,J40,J5,J6,J8,J9,J10,J20,J60_1,J60_2,J60_3,J60_4,J60_5,J60_6,J60_7,J60_90,J60_98,J60_99,J61,J62,J32,J33_40,J63,J64,J41_1,J41_2,J41_3,J42_1,J42_2,J43,J65,J66,B1,B2,B4,B41_1,B41_2,B60,B31,B42,B43,B61,C1_2012,C2_2012,C3_2012,C4_2012,C5_2012,C10_2012,C11_2012,B14A_1,B14A_60,EA_1,E7,E8,E20,E15_2015,E60,P60,P51,P61,F1,F2_1,F2_2,F2_3,F2_4,F2_5,F2_6,G1,G20,G30_1,G30_2,G30_3,G30_4,G30_5,G30_97,G30_98,G30_99,G35,G22_2015,G25_1,G25_2,G25_3,G25_4,G25_5,G60,G38,G23,H1,H30_3,M1_1,M4,M20,M21_1,M21_2_2015,M21_3,M21_4,M6,M7,M8,M31,M50,M9,M10,wgt_n2,wgt_d2,wgt_s3
2024015148,24,4,2,2,6,12,1,7,1,2,1,5,3,2,1,8,2,8,2, ,3,2,1,8,1,3,3,1,1, , ,2,2,1,1,0,0,0,0,0,0,0,0,0,2,2,1,2,1, ,2,1,2,4,2,3,2, ,1,2,2,1,1,5,3,3,3,2,2, , ,2, , , ,2,2,1,2,2, , ,2,1,2,3,2,1,2,2,2,2,2,2,2,0,0,0,0,0,1,0,0, , ,1,1,1,1,1,2,2,1,1,2,6,1,98, , , , ,1,2,98,98,2,1,98,.4135119763,1.6560462817,.9306693271
2024015149,18,6,3,2,6,12,1,2,2,2,2,6,4,3,1,8,2,8,2,2,3,2,2,3,1,1,3,1,2, , ,1,2,1,1,0,0,0,0,0,0,0,0,0,1,2,5,4,2, ,3,3,2,3,3,3,2, ,1,1,2,1,1,7,3,3,3,2,1,1,2,2, , , ,2,2,2, , , , ,1,2,2,3,1,1,2,2,2,2,1,2,2,0,0,0,0,0,1,0,0, , ,1,1,1,1,1,2,2,1,1,2,7,3,3, , , , ,1,3,98,2,1,1,98,.7897873643,.9535961876,1.0285922624
2024015150,11,5,3,1,1,1,2,6,2,4,3,6,4,3,1,2,1, ,1, , ,5,2,7,9,1,3,1,1, ,2, ,2,1,1,0,0,0,0,0,0,0,0,0,2,1,5,1,3,1,1,2,4,5,2,4,2, ,1,1,2,2,2,5,2,2,3,2,2, , ,2, , , ,1,2,1,2,2, , ,2,1,1,3,1,1,2,2,2,2,2,2,2,0,0,0,0,0,1,0,0, , ,1,1,1,1,1,2,2,1,1,2,6,5,2,2,1,2, ,1,3,2,2,98,1,2,1.0898126812,1.3950003832,.9381617465
2024015151,10,5,3,1,3,3,1,7,1,2,1,2,10,3,1,2,2,2,1, ,1,6,2,10,10,1,3,98,2,1,2, ,2,1,0,1,0,0,0,0,0,0,0,0,2,2,5,1,5,3,1,4,1,5,1,4,2, ,1,2,2,2,3,6,2,2,2,2,98, , ,98, , , ,98,98,1,2,2, , ,2,2,2,3,1,1,2,2,2,2,2,2,2,0,0,0,0,0,1,0,0, , ,1,1,1,1,1,2,2,1,2,2,7,6,3, , , , ,98,98,98,98,98,1,2,.9011601831,2.6011639829,.9370557217
2024015152,16,4,2,1,6,6,1,7,1,2,1,6,9,3,1,2,2,2,1, ,1,2,1,8,6,1,3,1,1, ,1, ,2,1,1,1,0,0,0,0,0,0,0,0,2,2,5,2,5,1,2,1,1,5,2,4,2, ,1,1,2,3,3,6,2,2,3,1,1,3,1,1,1,2,2,1,2,1,2,2, , ,2,1,2,3,2,1,2,2,2,2,2,2,2,0,0,0,0,0,1,0,0, , ,1,1,1,1,1,2,2,1,1,2,7,7,2,2,2,1, ,1,3,2,2,1,1,2,.387971106,.8235210894,.7753853883
2024015153,47,5,3,2,5,11,2,5,4,4,3,1,4,2,1,8,2, ,2,2, ,1,2,1,1,3,2,1,2,2, ,2,2,4, , , , , , , , , , ,1,2,1,5,2, ,3,5,5,2,1,3,1,2,1,1,2,1,2,2,3,2,2,2,2, , ,2, , , ,2,2,2, , , , ,1,2,2,3,1,2,1,2,2,2,2,1,1,0,0,1,0,0,0,0,0,98,2,1,1,1,1,1,2,1,7,1,2,5,4,3, , , , ,1,3,2,4,98,2,2,1.1889670035,1.1245378973,1.0781601534
2024015154,16,4,2,1,2,2,1,3,2,2,2,1,5,3,1,2,1,2,1,2,1,2,2,4,3,1,2,3,2,1,2, ,1,4, , , , , , , , , , ,1,2,2,7,5,4,4,4,5,3,5,2,2, ,1,1,2,3,3,5,2,1,2,2,1,1,2,2, , , ,1,2,1,2,1,2, ,1,1,2,3,7, , , , , , ,2,1,0,0,0,0,0,1,0,0, , ,3,1,2,1,2,2,1,6,1,2,5,6,2,1, ,2, ,3,2,1,2,3,1,1,.5388471973,1.4242459142,1.2809134313
2024015155,3,8,4,2,5,11,1,6,1,2,1,5,7,3,1,8,2,2,2, ,1,4,2,10,7,1,3,1,1, , ,1,2,1,1,0,0,0,0,0,0,0,0,0,2,2,5,1,1, ,1,1,1,5,1,4,2, ,1,1,2,3,2,6,2,2,3,98,1,3,1,1,2,2,2,1,2,1,1,2,2,1,2,2,1,1,3,1,2,2,2,2,2,2,2,0,0,0,0,0,1,0,0, , ,1,1,1,1,1,2,2,1,1,2,7,7,3, , , , ,1,3,1,4,1,1,2,.3897655687,2.0201685757,.8907727025
2024015156,3,8,4,1,6,6,1,4,1,2,1,6,4,2,1,8,2,8,2,2,3,2,2,1,1,3,2,1,2, , ,2,2,4, , , , , , , , , , ,1,2,2,3,4, ,4,4,3,2,5,1,2, ,2,1, ,3,3,7,3,3,3,2,2, , ,2, , , ,2,2,2, , , , ,1,2,2,3,1,2,1,1,2,2,1,1,2,0,0,0,0,0,1,0,0, , ,1,1,1,1,1,2,2,5,1,2,7,6,3, , , , ,98,3,98,98,1,1,98,.4360261163,2.1919832095,1.0858305939
2024015157,7,1,1,1,6,6,1,7,1,2,1,5,8,3,1,8,1,8,2, ,1,2,2,9,5,1,3,1,1, , ,1,2,1,1,0,0,0,0,0,0,0,0,0,2,2,5,1,2, ,1,1,1,4,3,4,1,2,1,1,2,3,3,4,1,1,3,2,1,1,2,1,2,2,2,1,2,1,2,1,2, ,2,1,2,3,3,1,2,2,2,2,2,2,2,0,0,0,0,0,1,0,0, , ,1,1,1,1,1,2,2,1,1,2,7,7,2,2,2,2, ,1,3,98,3,98,1,2,.32907179,1.1611076034,.8139254128
2024015158,50,3,2,2,6,12,1,2,1,2,1,5,3,3,1,8,2,8,2,2,3,2,2,1,4,2,2,1,2, , ,2,2,2,0,0,0,0,1,0,0,0,0,0,1,2,5,7,7, ,5,3,5,1,5,2,2, ,1,1,2,2,2,6,3,3,3,2,2, , ,2, , , ,2,2,2, , , , ,1,2,2,3,2,2,1,2,2,2,2,1,2,0,0,0,0,0,1,0,0, , ,1,1,1,1,1,2,2,6,1,2,7,6,3, , , , ,1,3,98,98,98,2,98,1.4909979247,.6853634621,1.0117252698
2024015159,37,7,3,1,4,4,1,2,1,2,1,5,1,3,1,8,2,6,2,2,2,2,2,7,7,98,3,1,1, , ,2,2,1,1,0,0,0,0,0,0,0,0,0,2,2,3,4,1, ,5,2,5,5,1,1,2, ,1,1,2,2,1,4,3,3,3,2,2, , ,2, , , ,2,2,2, , , , ,2,2,2,1,7, , , , , , ,2,2,0,0,0,0,0,1,0,0, , ,1,1,1,1,1,2,2,1,1,2,4,5,3, , , , ,98,98,98,98,98,98,1,1.3469886181,.42182832,1.007401603
2024015160,24,4,2,1,6,6,1,2,4,1,3,5,5,3,1,8,2, ,2,2, ,2,2,8,5,1,3,1,1, , ,1,2,1,1,0,0,0,0,0,0,0,0,0,2,2,4,2,2, ,1,1,2,5,2,3,2, ,1,1,2,2,3,6,2,2,2,2,2, , ,2, , , ,2,2,1,2,2, , ,2,2,2,1,3,2,1,2,2,2,2,2,2,0,0,0,0,0,1,0,0, , ,1,1,1,1,1,2,2,2,1,2,6,5,98, , , , ,1,3,98,2,3,1,2,.4625909407,1.7553362775,.9152201923
2024015161,50,3,2,2,6,12,1,5,4,1,3,5,3,3,1,8,2, ,2,2, ,4,2,9,2,3,3,1,1, , ,1,2,1,1,0,0,0,0,0,0,0,0,0,2,2,5,1,1, ,2,1,2,4,1,4,2, ,1,1,2,3,1,6,2,2,3,2,2, , ,2, , , ,2,2,2, , , , ,2,2,2,3,2,2,1,1,2,2,2,1,2,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,1,1,2,7,6,2,2,1,2, ,1,3,98,4,1,1,98,1.4909979247,.6853634621,1.0117252698
2024015162,14,3,2,1,5,5,1,4,1,2,1,6,5,3,1,2,1,6,1,2,3,3,2,5,2,2,2,1,2, ,2, ,2,2,1,0,1,0,0,0,0,0,0,0,2,2,2,5,4,2,3,3,3,3,4,2,1,1,1,2,98,2,3,7,98,3,2,98,1,1,2,2, , , ,2,2,2, , , , ,2,2,2,1,7, , , , , , ,2,1,0,0,0,0,0,1,0,0, , ,1,1,1,1,1,1,1,4,1,2,4,5,3, , , , ,1,3,1,2,1,2,2,1.398905345,1.2408634097,1.1854198182
2024015163,4,7,3,1,4,4,1,4,1,2,1,6,7,3,1,2,2,8,1,2,1,5,2,6,4,3,2,1,1, ,1, ,2,1,1,0,0,0,0,0,0,0,0,0,1,2,5,5,3,2,4,4,3,2,3,3,2, ,1,1,2,3,3,4,3,3,2,2,1,1,1,2,1,2,2,2,2,1,2,2, , ,2,2,1,2,3,2,1,1,2,2,1,1,2,0,0,0,0,0,1,0,0, , ,1,1,1,1,1,1,2,5,1,2,7,6,3, , , , ,1,3,98,2,2,1,2,1.3469886181,.3234198087,.9746891634
2024015164,43,6,3,2,5,11,1,2,1,2,1,6,5,3,1,4,2,2,1,2,1,3,2,1,1,3,1,1,2, ,2, ,2,4, , , , , , , , , , ,1,2,3,7,98, ,5,5,5,1,4,1,2, ,1,2,2,1,1,7,2,3,3,2,2, , ,2, , , ,2,2,2, , , , ,1,2,2,3,7, , , , , , ,2,2,0,0,0,0,0,1,0,0, , ,1,1,1,1,1,2,2,1,2,1,7,5,3, , , , ,1,3,2,3,3,98,98,.7897873643,1.535543742,1.0541970682
2024015165,37,7,3,2,4,10,1,6,1,2,1,2,7,3,1,2,1,2,1, ,2,1,2,4,3,98,2,1,2,1,1, ,2,2,1,1,0,0,1,1,0,0,0,0,1,2,4,7,2,2,3,3,2,2,3,2,2, ,1,1,2,3,3,6,3,2,3,2,1,2,1,1,1,2,2,1,98,1,1,2,2,1,2,2,2,2,3,2,1,2,2,2,2,2,2,0,0,0,0,0,1,0,0, , ,1,1,1,1,1,2,2,5,1,1,4,5,3, , , , ,1,98,98,98,1,1,98,1.151554967,.3286333416,.7869778635
2024015166,43,6,3,1,6,6,1,2,4,1,3,5,7,3,1,2,1, ,1,2, ,2,2,8,1,1,3,1,1, ,1, ,2,1,1,0,0,0,0,0,0,0,0,0,2,2,5,1,1, ,1,1,2,5,1,4,1,2,1,1,2,3,3,7,1,3,3,2,1, ,1,2,1,2,2,1,2,1,2,2, , ,2,2,2,1,2,1,2,2,2,2,2,2,2,0,0,0,0,0,1,0,0, , ,1,1,1,1,1,2,2,1,1,2,7,6,3, , , , ,1,3,98,4,3,1,98,.7410055688,1.3961094213,.9098556295
2024015167,38,9,4,1,6,6,1,4,1,2,1,5,9,3,1,8,2,8,2,2,1,3,2,5,5,3,3,1,1, , ,2,2,1,1,0,0,0,0,0,0,0,0,0,2,2,5,4,1, ,1,1,2,5,2,4,2, ,1,1,2,3,1,7,3,3,3,2,2, , ,1,2,2,2,1,2,1,1,2,2,1,2,2,2,3,2,1,2,2,2,2,2,2,98,0,0,0,0,0,1,0,0, , ,1,1,1,1,1,2,2,4,1,2,7,98,3, , , , ,1,3,98,98,98,1,2,1.3986881167,.4726454229,.8939739694
2024015168,27,8,4,1,1,1,2,4,1,2,1,5,3,3,1,3,1,7,1,1,1,3,2,5,4,1,2,3,1, ,2, ,2,4, , , , , , , , , , ,1,2,2,4,4,2,3,3,4,2,3,3,2, ,2,2, , , ,4,2,1,3,98,2, , ,2, , , , , ,2, , , , ,1,1,2,3,7, , , , , , ,2,2,0,0,0,0,0,1,0,0, , ,1,1,1,4,1,2,2,4,98,2,1,3,2,1,1,2, ,98,98,98,98,3,98,98,.5187032212,.4528143087,2.149514471
2024015169,24,4,2,2,4,10,1,7,4,4,3,4,7,3,1,2,2, ,1, , ,4,1,2,5,3,1,1,2,2,2, ,2,4, , , , , , , , , , ,1,2,4,7,7,2,5,3,5,1,5,2,2, ,1,1,2,3,3,1,2,1,2,2,1, ,1,2,1,2,2,2,2,1,2,2, , ,1,1,2,3,4,2,1,1,2,2,2,2,1,1,0,0,0,0,0,0,0,4,1,1,1,1,1,1,2,98,7,1,1,5,7,2,2,1,2, ,1,3,2,3,1,1,2,.3814561308,1.6326568164,.9126015995
2024015170,4,7,3,2,5,11,1,4,1,2,1,5,5,3,1,8,2,2,2,2,3,2,2,7,3,1,3,1,1, , ,2,2,1,1,1,0,1,1,0,1,0,0,0,1,1,5,5,2, ,2,2,3,4,2,3,2, ,1,1,2,3,3,4,3,2,2,2,1,2,1,2,1,1,1,2,2,1,2,2, , ,2,2,2,1,2,2,1,2,2,2,2,2,2,0,0,0,0,0,1,0,0, , ,1,1,1,1,1,2,2,6,1,2,4,4,3, , , , ,1,3,98,3,1,1,2,1.4884214031,.3073578285,1.0850423952
2024015171,7,1,1,2,6,12,1,4,1,2,1,5,3,3,1,8,2,8,2,2,1,3,2,3,1,2,3,1,1, , ,2,2,1,0,0,0,0,1,0,0,0,0,0,1,2,5,5,4, ,5,4,5,1,5,2,2, ,1,1,2,3,2,3,2,2,1,1,1,1,2,1,2,2,2,2,2,1,2,2, , ,1,2,2,3,2,1,2,2,2,2,2,2,2,0,0,0,0,0,1,0,0, , ,1,1,1,1,1,2,2,1,1,2,7,5,98, , , , ,1,3,98,2,2,1,98,.4181933317,1.4570350821,1.0209429599
2024015172,47,5,3,2,4,10,1,5,1,1,1,5,7,3,1,2,1,2,1,2,1,4,2,8,8,1,3,1,1, ,1, ,2,1,1,0,0,0,0,0,0,0,0,0,1,2,5,7,1, ,2,2,2,5,2,4,2, ,1,1,2,3,1,5,3,3,2,98,1,3,1,1,1,2,2,2,2,1,1,2,2,1,2,2,2,3,1,1,2,2,2,2,2,2,2,0,0,0,0,0,1,0,0, , ,1,1,1,1,1,2,2,2,1,2,6,6,1, , , , ,1,3,2,2,3,1,2,1.0952625103,1.1834973106,1.0628771339
2024015173,13,8,4,1,5,5,1,6,1,2,1,5,2,3,1,8,2,8,2, ,1,5,2,8,6,2,3,1,1, , ,1,2,1,1,1,0,0,1,0,0,0,0,0,2,2,5,2,2, ,2,1,1,3,2,4,2, ,1,1,2,3,1,6,3,3,3,98,1,1,1,1,2,2,2,1,2,1,2,2, , ,2,2,2,3,2,1,2,2,2,2,2,2,2,0,0,0,0,0,1,0,0, , ,1,1,1,1,1,2,2,1,2,2,7,5,2,1,1,1, ,1,3,1,2,1,1,2,.3656914127,.5180519792,.7004287367
2024015174,45,8,4,1,5,5,1,7,4,1,3,6,3,3,1,2,2, ,1, , ,6,2,8,8,1,3,1,1, ,1, ,2,2,1,0,0,0,0,0,0,0,0,0,2,2,3,4,2,1,2,2,2,4,2,3,2, ,1,2,2,2,2,6,3,3,3,2,2, , ,2, , , ,1,2,2, , , , ,2,1,2,3,7, , , , , , ,1,2,0,0,0,0,0,1,0,0, , ,1,2,1,1,1,2,2,1,2,2,7,6,3, , , , ,1,3,98,98,1,2,1,.3656914127,.8539549928,.6553972045
2024015175,19,7,3,1,2,2,2,6,2,3,3,6,5,3,1,3,2, ,1, , ,5,2,6,7,1,2,2,2, ,2, ,1,4, , , , , , , , , , ,1,2,3,7,5,3,2,2,2,3,3,4,2, ,1,2,2,2,2,7,2,2,2,1,2, , ,1,2,2,2,2,2,2, , , , ,1,2,2,3,3,2,2,1,1,2,2,2,2,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,5,1,2,5,6,3, , , , ,1,3,98,3,98,98,98,1.3662055587,.3935375372,.6942475856
2024015176,7,1,1,2,4,10,1,7,2,2,2,5,6,3,1,2,2,2,1, ,1,6,2,3,1,1,2,1,2, ,1, ,2,2,1,1,0,0,0,0,0,0,0,0,1,2,5,7,4,1,5,4,5,3,4,3,2, ,1,1,2,3,2,5,3,2,2,1,1,3,1,2,1,2,2,2,2,2, , , , ,1,2,2,2,3,2,1,1,2,2,2,2,2,0,1,0,0,0,0,0,0,2,2,1,1,1,1,1,1,2,7,1,1,5,4,3, , , , ,1,98,3,1,2,1,2,.3235458771,1.1070142429,.7574775015
2024015177,15,3,2,2,4,10,2,6,1,2,1,1,7,3,1,2,2,2,1, ,1,5,1,8,7,1,3,2,1,1,98, ,2,1,1,0,0,0,0,0,0,0,0,0,2,2,4,5,5,5,4,4,3,4,3,3,2, ,1,1,2,3,3,6,2,2,1,1,1,1,1,1,1,2,2,1,2,2, , , , ,2,2,2,2,2,1,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,3,2,1,1,1,1,1,2,2,1,1,2,2,6,1, , , , ,1,2,1,98,98,1,2,1.1551646547,.5642708772,.8583123582
2024015178,8,5,3,2,6,12,1,7,1,2,1,5,7,3,1,1,1,8,1, ,3,3,2,5,3,1,3,1,2, ,99, ,2,2,0,0,0,0,0,0,0,0,0,1,2,1,3,2,99, ,2,3,3,3,2,3,1,1,1,1,2,3,3,7,3,2,2,2,1,2,1,2,2,2,2,2,2,1,1,1,2,1,2,1,2,99,3,2,1,1,2,2,2,1,2,0,0,0,0,0,1,0,0, , ,1,1,1,1,1,1,2,7,1,2,3,4,3, , , , ,1,3,98,4,1,1,98,.99578132,.1257090978,.6923217567
2024015179,4,7,3,2,5,11,2,6,4,1,3,5,2,3,1,6,2, ,1, , ,5,2,4,1,2,3,2,2, ,2, ,2,3,0,1,0,0,0,0,0,0,0,0,1,2,3,4,2, ,1,4,1,4,1,98,2, ,1,1,1,2,3,7,1,1,1,2,2, , ,2, , , ,2,1,2, , , , ,1,2,2,3,2,2,1,1,1,2,2,2,2,0,0,0,0,0,1,0,0, , ,1,1,1,3,2,1,1,4,1,2,7,7,3, , , , ,98,98,1,98,2,1,2,1.2500755258,.2280977054,.7799989251
2024015180,50,3,2,2,2,8,1,6,1,2,1,5,7,3,1,7,1,2,1, ,2,5,2,9,6,1,3,1,1, ,1, ,1,1,1,0,0,0,0,0,0,0,0,0,1,2,5,3,2, ,2,3,2,4,2,3,98, ,1,1,2,2,2,5,3,2,3,2,1,3,1,2,1,2,2,1,2,1,2,2, , ,1,1,2,2,2,1,2,2,2,2,2,2,1,0,0,0,0,0,1,0,0, , ,1,1,1,1,1,2,2,1,1,2,7,7,3, , , , ,1,3,98,2,1,1,2,1.1490938808,.5177254353,1.0001422615
2024015181,14,3,2,2,6,12,1,4,5,2,2,5,3,3,1,8,2,8,2,2,3,2,2,3,1,2,2,1,1, , ,2,2,1,0,1,0,0,0,0,0,0,0,0,2,1,5,6,2, ,2,3,4,2,2,2,2, ,1,1,2,3,3,7,3,2,3,2,1,1,1,2,2,2,1,2,2,1,1,2,2,2,1,2,2,1,3,2,1,2,1,2,2,2,2,0,0,0,0,0,1,0,0, , ,1,1,1,1,1,2,2,6,1,2,7,5,3, , , , ,3,3,98,98,98,1,98,1.4909979247,1.3824003707,1.1307207873
2024015182,11,5,3,1,6,6,2,6,1,2,1,5,4,2,1,7,2,7,1, ,98,1,2,1,1,2,1,1,2, ,2, ,1,4, , , , , , , , , , ,1,2,2,7,7, ,5,5,5,1,5,1,98, ,1,2,1,1,3,98,1,2,3,2,1,1,2,2, , , ,2,2,2, , , , ,1,2,2,3,2,2,1,1,2,2,2,2,1,0,0,0,0,0,1,0,0, , ,1,1,1,5,2,2,1,6,1,1,6,5,3, , , , ,1,3,1,2,98,1,98,1.7987468755,1.3154957544,.9312568467
2024015183,27,8,4,2,6,12,1,4,5,1,3,5,1,3,1,8,2, ,2,2, ,3,2,1,1,3,2,1,2, , ,2,2,4, , , , , , , , , , ,2,2,4,5,3, ,3,4,4,1,4,1,2, ,1,2,2,1,3,6,3,3,2,2,2, , ,2, , , ,2,2,2, , , , ,1,2,2,3,7, , , , , , ,2,2,0,0,0,0,0,1,0,0, , ,1,1,1,1,1,2,2,4,1,2,6,5,3, , , , ,1,3,98,4,1,2,2,.4647305387,.3906657349,.9523018986
2024015184,30,1,1,1,6,6,1,3,4,1,3,5,3,3,1,8,2, ,2,2, ,2,2,6,10,1,2,1,99, , ,2,2,1,0,0,0,0,1,0,0,0,0,0,1,2,3,4,5, ,4,3,3,2,4,4,2, ,1,1,2,2,1,7,2,3,3,2,1, ,1,2,2,2,2,99,2,2, , , , ,2,2,1,1,3,1,99,2,2,2,2,2,2,0,0,0,0,0,1,0,0, , ,1,1,1,1,1,2,2,3,1,2,7,7,98, , , , ,1,3,1,3,1,1,2,.3923633141,.5803682255,1.0071755407
2024015185,19,7,3,2,6,12,1,7,4,1,3,5,2,3,1,8,2, ,2, , ,6,2,4,4,3,2,1,1, , ,2,2,1,1,0,0,0,0,0,0,0,0,0,1,1,2,7,4, ,5,3,5,2,3,1,2, ,1,1,1,3,3,3,1,1,3,98,2, , ,2, , , ,2,2,1,2,2, , ,1,1,2,1,1,2,1,1,2,2,1,2,1,0,0,0,0,0,1,0,0, , ,1,5,1,4,1,2,1,7,1,1,3,4,3, , , , ,1,98,98,98,3,1,2,1.2483264309,.3760856241,.7691518009
2024015186,47,5,3,2,5,11,1,3,5,1,3,3,2,3,1,7,2, ,1,2, ,2,2,7,3,1,2,1,2,2,2, ,2,3,0,0,0,0,0,0,0,0,1,0,1,2,5,6,98, ,3,3,5,2,4,3,2, ,1,2,2,1,2,4,1,3,3,98,2, , ,2, , , ,2,2,1,2,2, , ,1,2,2,98,7, , , , , , ,2,2,0,0,0,0,0,1,0,0, , ,1,1,1,1,1,2,2,4,1,2,6,4,3, , , , ,1,1,98,98,98,98,98,1.1873034111,1.2052841887,1.1162913791
2024015187,39,2,1,1,5,5,1,6,4,1,3,6,4,3,1,8,2, ,2, , ,5,2,8,6,3,3,1,1, , ,2,2,1,0,1,0,0,0,0,0,0,0,0,2,2,5,1,1, ,2,2,2,5,99,99,2, ,1,1,2,3,2,5,3,3,3,2,1, ,1,1,1,2,2,2,2,1,2,2, , ,2,2,2,1,3,1,2,2,2,2,2,2,2,0,0,0,0,0,1,0,0, , ,1,1,1,1,1,2,2,1,1,2,7,5,3, , , , ,1,3,2,2,1,1,2,1.6287042855,.7774023756,.7841724458
2024015188,38,9,4,2,6,12,2,2,5,4,3,5,2,3,1,8,2, ,2,2, ,2,2,1,1,2,1,1,2, , ,2,2,4, , , , , , , , , , ,1,2,2,7,7, ,5,5,5,1,3,2,2, ,1,2,2,2,3,4,2,2,3,2,2, , ,2, , , ,2,2,2, , , , ,1,2,2,3,7, , , , , , ,1,2,1,0,0,0,0,0,0,0,4,1,2,1,1,1,1,2,1,7,1,2,5,5,3, , , , ,98,3,98,2,98,1,98,1.5224657524,.4029041952,.8765567287
2024015189,15,3,2,2,1,7,1,2,2,4,3,6,1,3,1,6,2, ,1,2, ,2,2,8,1,3,2,1,2, ,2, ,2,4, , , , , , , , , , ,2,2,98,5,2, ,3,3,3,2,3,3,2, ,1,2,2,1,3,2,3,3,3,2,2, , ,2, , , ,2,2,2, , , , ,2,2,2,3,7, , , , , , ,2,2,0,0,0,0,0,1,0,0, , ,1,1,1,1,1,2,2,1,1,2,7,4,3, , , , ,1,3,98,3,1,1,98,1.370103111,.6998974892,.9372296682
2024015190,26,4,2,2,6,12,1,5,2,1,3,6,5,3,1,8,2, ,2,1, ,4,2,9,7,1,3,2,1, , ,1,2,1,1,0,0,0,0,0,0,0,0,0,2,1,5,2,1, ,2,1,1,5,1,4,2, ,1,1,2,3,3,5,3,3,3,98,1, ,2,1,2,2,2,1,2,1,2,2, , ,2,2,2,1,2,1,2,2,2,2,2,2,2,0,0,0,0,0,1,0,0, , ,1,1,1,1,1,2,2,1,1,2,7,7,3, , , , ,1,3,2,4,3,1,2,.4930441756,2.1022717521,1.0374193575
2024015191,47,5,3,2,5,11,1,7,4,1,3,5,5,3,1,1,2, ,1, , ,6,2,7,5,3,2,2,2, ,2, ,1,2,1,1,0,0,0,0,1,0,0,0,1,2,5,5,4,98,4,4,5,3,3,2,2, ,1,1,2,2,3,4,3,2,3,2,2, , ,1,2,2,2,1,2,1,1,2,2,1,1,1,2,1,3,2,1,2,2,2,2,2,1,0,0,0,0,0,1,0,0, , ,1,1,1,1,1,2,2,7,1,1,6,6,98, , , , ,1,3,98,98,1,1,2,.99578132,1.0357539603,.9021773355
2024015192,34,5,3,2,6,12,1,6,1,2,1,5,5,3,1,8,2,8,2, ,2,5,2,6,1,3,2,1,1, , ,1,2,2,0,1,0,0,0,0,0,0,0,0,1,2,5,5,3, ,2,3,3,2,2,4,2, ,1,1,2,3,2,7,2,2,2,2,2, , ,1,1,1,2,2,2,1,1,1,2,1,1,1,2,1,3,1,2,2,2,2,2,2,2,0,0,0,0,0,1,0,0, , ,1,1,1,2,1,1,2,2,1,2,7,6,3, , , , ,2,98,1,98,3,1,2,.99578132,1.2888203607,.9466866402
2024015193,39,2,1,1,6,6,2,4,2,1,3,6,3,2,1,8,2, ,2,2, ,3,2,8,7,3,3,1,1, , ,1,2,2,0,0,0,0,1,0,0,0,0,0,2,2,3,4,2, ,1,1,3,5,1,4,2, ,1,1,2,2,3,5,2,3,3,2,1, ,1,2,1,2,2,1,2,1,1,2,2,2,2,2,2,3,1,1,2,2,2,2,2,1,2,0,0,0,0,0,1,0,0, , ,1,1,1,1,1,2,2,3,1,2,7,5,3, , , , ,98,98,98,98,98,1,2,1.9446796351,.8891758041,.7999678958
2024015194,31,2,1,1,6,6,1,6,1,2,1,5,5,3,1,1,2,1,1, ,1,5,2,5,4,98,3,2,1, ,2, ,2,1,1,0,0,0,0,0,0,0,0,0,2,2,5,5,98, ,3,2,3,4,2,2,2, ,1,1,2,2,3,5,2,3,3,2,2, , ,1,2,2,2,2,2,1,2,2, , ,2,2,2,2,3,1,2,2,2,2,2,2,2,0,0,0,0,0,1,0,0, , ,1,1,1,1,1,2,2,1,1,2,7,4,98, , , , ,98,98,98,98,98,1,98,1.6287042855,.5398254896,.7817927647
2024015195,11,5,3,2,5,11,2,4,3,4,3,5,1,3,1,7,2, ,1,2, ,3,2,5,1,98,3,1,2, ,2, ,2,4, , , , , , , , , , ,2,2,4,1,1, ,1,1,1,2,1,3,2, ,1,2,2,2,2,4,3,2,3,2,2, , ,2, , , ,2,2,1,2,2, , ,2,2,2,3,7, , , , , , ,2,2,0,0,0,0,0,1,0,0, , ,1,1,1,1,1,1,2,1,1,2,7,7,3, , , , ,98,1,1,98,1,98,98,1.1889670035,1.3929746861,1.0138398373
2024015196,31,2,1,1,6,6,1,2,1,2,1,5,3,2,1,8,2,8,2,2,3,2,2,10,1,1,3,1,2, , ,2,2,1,1,0,0,0,0,0,0,0,0,0,1,2,5,4,2, ,1,3,2,4,2,3,2, ,1,1,2,2,1,7,3,3,3,2,2, , ,2, , , ,2,2,1,2,2, , ,2,2,2,3,1,1,2,2,2,2,2,2,2,0,0,0,0,0,1,0,0, , ,1,1,1,1,1,2,2,1,1,2,7,5,3, , , , ,1,3,1,98,1,98,98,1.941958656,.6726614286,.9447031801
