respondent_id,rok_ankiety,stan,plec,grupa_wiekowa,plec_wiek,edukacja,stan_cywilny,syt_mieszkaniowa,dochod_roczny,status_zatrudnienia,liczba_dzieci,trudnosc_z_rachunkami,sklonnosc_do_ryzyka,ma_fund_awaryjny,liczyl_oszcz_emerytalne,pytal_o_porade_inwest,ma_konto_oszczednosciowe,inwestuje_poza_emerytura
2012020771,2012,Montana,Male,25-34,Male 25-34,College graduate,Single,Live with spouse/partner,$25k - $35k,Full-time,1,Somewhat difficult,7.0,True,False,True,True,False
2012020772,2012,Iowa,Female,45-54,Female 45-54,Post graduate education,Divorced,Live with spouse/partner,$50k - $75k,Full-time,0,Somewhat difficult,2.0,,False,False,True,False
2012020773,2012,Hawaii,Male,65+,Male 65+,College graduate,Married,Live with spouse/partner,$150k or more,Full-time,0,Not at all difficult,4.0,True,True,False,True,False
2012020774,2012,Arkansas,Male,55-64,Male 55-64,College graduate,Divorced,Live with other family/friends,"< $15,000",Retired,0,Not at all difficult,,False,,False,False,False
2012020775,2012,Vermont,Female,45-54,Female 45-54,,Married,Live with spouse/partner,$100k - $150k,Homemaker,0,Not at all difficult,7.0,True,True,False,True,True
2012020776,2012,District of Columbia,Female,35-44,Female 35-44,Post graduate education,Married,Live with spouse/partner,$75k - $100k,Full-time,2,Very difficult,5.0,False,False,False,True,False
2012020777,2012,Missouri,Female,45-54,Female 45-54,Did not complete high school,Separated,Live in parents' home,"< $15,000",Unemployed,0,Very difficult,4.0,False,,False,False,
2012020778,2012,West Virginia,Male,25-34,Male 25-34,Post graduate education,Single,Only adult in household,$75k - $100k,Full-time,0,Not at all difficult,10.0,,,,,
2012020779,2012,Iowa,Male,55-64,Male 55-64,Post graduate education,Married,Live with spouse/partner,$100k - $150k,Full-time,2,Not at all difficult,7.0,True,True,True,True,True
2012020780,2012,Utah,Female,25-34,Female 25-34,College graduate,Married,Live with spouse/partner,$35k - $50k,Part-time,2,Not at all difficult,3.0,True,False,False,True,False
2012020781,2012,Missouri,Male,45-54,Male 45-54,Did not complete high school,Married,Live with spouse/partner,$50k - $75k,Unemployed,2,Not at all difficult,7.0,False,False,False,False,False
2012020782,2012,Arkansas,Female,45-54,Female 45-54,College graduate,Divorced,Only adult in household,$25k - $35k,Full-time,0,Somewhat difficult,6.0,False,False,False,False,False
2012020783,2012,Connecticut,Female,35-44,Female 35-44,High school graduate,Single,Live with other family/friends,$50k - $75k,Full-time,0,Somewhat difficult,8.0,False,False,False,True,False
2012020784,2012,South Dakota,Male,18-24,Male 18-24,High school graduate,Single,Only adult in household,$50k - $75k,Full-time,0,Not at all difficult,8.0,True,False,True,True,True
2012020785,2012,South Dakota,Female,65+,Female 65+,High school graduate,Married,Live with spouse/partner,$50k - $75k,Retired,0,Not at all difficult,4.0,True,,False,True,True
2012020786,2012,New Mexico,Male,55-64,Male 55-64,Post graduate education,Single,Only adult in household,$50k - $75k,Retired,0,Not at all difficult,4.0,True,,False,True,True
2012020787,2012,Kansas,Female,25-34,Female 25-34,,Single,Only adult in household,$50k - $75k,Full-time,0,Not at all difficult,3.0,True,False,False,True,True
2012020788,2012,Idaho,Male,25-34,Male 25-34,College graduate,Married,Live with spouse/partner,$15k - $25k,Full-time,2,Very difficult,6.0,False,True,False,False,False
2012020789,2012,Utah,Male,25-34,Male 25-34,College graduate,Widowed/widower,Live in parents' home,"< $15,000",Student,0,Very difficult,6.0,True,False,False,False,False
2012020790,2012,Idaho,Female,55-64,Female 55-64,,Married,Live with spouse/partner,$50k - $75k,Retired,0,Not at all difficult,6.0,True,,False,True,True
2012020791,2012,Delaware,Female,45-54,Female 45-54,College graduate,Married,Live with spouse/partner,$35k - $50k,Homemaker,1,Somewhat difficult,1.0,False,False,False,False,False
2012020792,2012,Iowa,Male,65+,Male 65+,College graduate,Widowed/widower,Only adult in household,$100k - $150k,Retired,0,Not at all difficult,10.0,True,,False,True,True
2012020793,2012,Idaho,Male,25-34,Male 25-34,College graduate,Married,Live with spouse/partner,$25k - $35k,Unemployed,2,Not at all difficult,5.0,True,True,False,True,True
2012020794,2012,Alabama,Female,45-54,Female 45-54,Did not complete high school,Separated,Only adult in household,"< $15,000",Unemployed,0,Very difficult,6.0,False,False,False,False,
2012020795,2012,Utah,Male,18-24,Male 18-24,College graduate,Married,Live with spouse/partner,$35k - $50k,Full-time,0,Somewhat difficult,6.0,True,False,True,True,True
2012020796,2012,New Mexico,Female,55-64,Female 55-64,College graduate,Single,Live in parents' home,"< $15,000",Full-time,0,Somewhat difficult,1.0,False,,False,False,False
2012020797,2012,Kansas,Male,25-34,Male 25-34,Post graduate education,Married,Live with spouse/partner,$35k - $50k,Full-time,1,Somewhat difficult,7.0,False,False,False,True,False
2012020798,2012,Idaho,Female,25-34,Female 25-34,Post graduate education,Married,Live with spouse/partner,$35k - $50k,Unemployed,1,Somewhat difficult,5.0,False,False,True,True,False
2012020799,2012,Idaho,Female,25-34,Female 25-34,Post graduate education,Married,Live with spouse/partner,$50k - $75k,Part-time,1,Somewhat difficult,8.0,False,True,False,False,False
2012020800,2012,District of Columbia,Female,18-24,Female 18-24,Post graduate education,Single,Only adult in household,$50k - $75k,Full-time,1,Not at all difficult,7.0,True,True,True,True,True
2012020801,2012,Arkansas,Female,45-54,Female 45-54,Post graduate education,Married,Live with spouse/partner,$50k - $75k,Full-time,0,Not at all difficult,1.0,True,False,False,True,False
2012020802,2012,Utah,Female,25-34,Female 25-34,College graduate,Divorced,Only adult in household,$25k - $35k,Full-time,2,Somewhat difficult,2.0,False,False,False,True,False
2012020803,2012,Montana,Female,65+,Female 65+,Post graduate education,Divorced,Live with spouse/partner,$25k - $35k,Part-time,1,Somewhat difficult,2.0,False,False,False,True,False
2012020804,2012,Wyoming,Female,25-34,Female 25-34,Post graduate education,Married,Live with spouse/partner,$75k - $100k,Full-time,0,Not at all difficult,5.0,True,,False,True,False
2012020805,2012,North Dakota,Female,25-34,Female 25-34,College graduate,Divorced,Live with spouse/partner,$35k - $50k,Part-time,3+,Somewhat difficult,5.0,False,False,False,False,False
2012020806,2012,Hawaii,Female,25-34,Female 25-34,College graduate,Married,Live with spouse/partner,$50k - $75k,Student,1,Somewhat difficult,4.0,True,False,False,True,False
2012020807,2012,Maine,Female,18-24,Female 18-24,College graduate,Married,Live with spouse/partner,$25k - $35k,Part-time,2,Somewhat difficult,5.0,False,True,True,True,False
2012020808,2012,Rhode Island,Male,35-44,Male 35-44,,Divorced,Only adult in household,$75k - $100k,Full-time,1,Somewhat difficult,5.0,False,False,False,True,False
2012020809,2012,West Virginia,Female,35-44,Female 35-44,Post graduate education,Married,Live with spouse/partner,$100k - $150k,Full-time,3+,Somewhat difficult,6.0,False,False,False,True,True
2012020810,2012,Pennsylvania,Male,35-44,Male 35-44,Post graduate education,Married,Live with spouse/partner,$75k - $100k,Full-time,3+,Not at all difficult,8.0,False,False,False,True,False
2012020811,2012,Iowa,Female,45-54,Female 45-54,College graduate,Divorced,Only adult in household,$25k - $35k,Part-time,1,Somewhat difficult,7.0,True,False,True,True,
2012020812,2012,Maine,Male,55-64,Male 55-64,High school graduate,Divorced,Only adult in household,$15k - $25k,Part-time,0,Very difficult,1.0,False,False,False,True,True
2012020813,2012,Utah,Male,65+,Male 65+,Post graduate education,Single,Only adult in household,$25k - $35k,Retired,0,Not at all difficult,,False,,False,True,False
2012020814,2012,West Virginia,Female,35-44,Female 35-44,College graduate,Single,Only adult in household,$15k - $25k,Full-time,1,Somewhat difficult,5.0,False,False,False,True,False
2012020815,2012,Delaware,Male,65+,Male 65+,College graduate,Married,Live with spouse/partner,$35k - $50k,Retired,0,Somewhat difficult,6.0,False,,False,True,True
2012020816,2012,Rhode Island,Female,18-24,Female 18-24,High school graduate,Divorced,Live with spouse/partner,$35k - $50k,Full-time,0,Not at all difficult,6.0,True,False,False,True,False
2012020817,2012,Utah,Female,25-34,Female 25-34,Post graduate education,Single,Live in parents' home,$15k - $25k,Part-time,0,Somewhat difficult,1.0,False,False,False,False,
2012020818,2012,Nebraska,Female,25-34,Female 25-34,College graduate,Married,Live with spouse/partner,$50k - $75k,Full-time,0,Not at all difficult,1.0,True,False,False,True,False
2012020819,2012,Hawaii,Female,18-24,Female 18-24,Did not complete high school,Single,Live with spouse/partner,"< $15,000",Unemployed,1,Very difficult,1.0,False,False,False,False,False
2012020820,2012,Maine,Female,55-64,Female 55-64,,Married,Live with spouse/partner,$35k - $50k,Homemaker,0,Not at all difficult,3.0,True,,False,True,True
2012020821,2012,Delaware,Female,25-34,Female 25-34,College graduate,Married,Live with spouse/partner,$50k - $75k,Full-time,1,Somewhat difficult,6.0,False,True,False,True,False
2012020822,2012,Montana,Male,55-64,Male 55-64,College graduate,Married,Live with spouse/partner,$50k - $75k,Full-time,0,Not at all difficult,7.0,True,False,False,True,False
2012020823,2012,Vermont,Female,25-34,Female 25-34,High school graduate,Single,Live with spouse/partner,$15k - $25k,Full-time,1,Very difficult,,False,False,False,True,False
2012020824,2012,Idaho,Female,45-54,Female 45-54,College graduate,Married,Live with spouse/partner,$50k - $75k,Part-time,0,Not at all difficult,2.0,True,True,False,True,False
2012020825,2012,Utah,Female,35-44,Female 35-44,Post graduate education,Married,Live with spouse/partner,$50k - $75k,Full-time,3+,Somewhat difficult,8.0,False,False,False,True,False
2012020826,2012,Utah,Female,18-24,Female 18-24,Post graduate education,Married,Live with spouse/partner,"< $15,000",Part-time,0,,7.0,True,False,True,True,False
2012020827,2012,Iowa,Female,45-54,Female 45-54,High school graduate,Married,Live with spouse/partner,$75k - $100k,Part-time,1,Not at all difficult,4.0,True,True,False,True,True
2012020828,2012,Alaska,Female,18-24,Female 18-24,Some college,Single,Only adult in household,$25k - $35k,Unemployed,0,Somewhat difficult,8.0,True,False,True,True,False
2012020829,2012,Iowa,Male,55-64,Male 55-64,College graduate,Married,Live with spouse/partner,$35k - $50k,Unemployed,3+,Somewhat difficult,1.0,False,False,True,True,False
2012020830,2012,Rhode Island,Female,25-34,Female 25-34,Some college,Single,Live with other family/friends,$35k - $50k,Unemployed,0,Somewhat difficult,5.0,False,False,False,False,
2012020831,2012,Vermont,Female,65+,Female 65+,College graduate,Married,Live with spouse/partner,$25k - $35k,Homemaker,1,Somewhat difficult,1.0,True,,True,True,True
2012020832,2012,Maine,Female,65+,Female 65+,Post graduate education,Married,Live with spouse/partner,$150k or more,Homemaker,0,Not at all difficult,4.0,True,True,True,True,True
2012020833,2012,Montana,Female,35-44,Female 35-44,Post graduate education,Married,Live with spouse/partner,$35k - $50k,Homemaker,1,Not at all difficult,3.0,False,False,True,False,False
2012020834,2012,Idaho,Male,35-44,Male 35-44,Post graduate education,Married,Live with spouse/partner,$50k - $75k,Full-time,2,Somewhat difficult,8.0,True,False,False,True,True
2012020835,2012,New Hampshire,Male,65+,Male 65+,Post graduate education,Separated,Only adult in household,$25k - $35k,Part-time,0,Somewhat difficult,2.0,False,True,False,False,False
2012020836,2012,North Dakota,Female,18-24,Female 18-24,Some college,Single,Live with spouse/partner,$15k - $25k,Homemaker,0,Somewhat difficult,6.0,False,False,False,False,False
2012020837,2012,Arkansas,Male,55-64,Male 55-64,,Married,Live with spouse/partner,$75k - $100k,Full-time,0,Not at all difficult,3.0,False,False,False,True,True
2012020838,2012,Connecticut,Female,45-54,Female 45-54,College graduate,Married,Live with spouse/partner,$50k - $75k,Full-time,0,Somewhat difficult,10.0,True,False,True,True,False
2012020839,2012,West Virginia,Female,18-24,Female 18-24,High school graduate,Married,Live with spouse/partner,$25k - $35k,Full-time,1,Somewhat difficult,8.0,False,False,False,False,False
2012020840,2012,Utah,Female,35-44,Female 35-44,High school graduate,Married,Live with spouse/partner,$25k - $35k,Full-time,0,Not at all difficult,1.0,False,True,False,True,False
2012020841,2012,Louisiana,Male,45-54,Male 45-54,Did not complete high school,Widowed/widower,Only adult in household,$15k - $25k,Unemployed,0,Somewhat difficult,1.0,False,False,False,False,False
2012020842,2012,New Hampshire,Female,55-64,Female 55-64,College graduate,Married,Live with spouse/partner,$50k - $75k,Unemployed,0,Somewhat difficult,7.0,True,True,True,True,True
2012020843,2012,Arkansas,Male,25-34,Male 25-34,College graduate,Divorced,Only adult in household,$15k - $25k,Full-time,1,Very difficult,4.0,False,False,False,False,False
2012020844,2012,Montana,Female,65+,Female 65+,High school graduate,Married,Live with spouse/partner,$35k - $50k,Retired,0,,7.0,False,,True,True,True
2012020845,2012,Nebraska,Female,55-64,Female 55-64,College graduate,Married,Live with spouse/partner,$75k - $100k,Full-time,0,Somewhat difficult,6.0,True,True,True,True,True
2012020846,2012,Oklahoma,Female,35-44,Female 35-44,High school graduate,Married,Live in parents' home,$75k - $100k,Unemployed,2,Somewhat difficult,8.0,False,True,False,False,False
2012020847,2012,Delaware,Female,18-24,Female 18-24,High school graduate,Single,Live in parents' home,$15k - $25k,Full-time,0,Somewhat difficult,4.0,False,False,True,False,
2012020848,2012,Virginia,Female,18-24,Female 18-24,High school graduate,Single,Live in parents' home,"< $15,000",Full-time,0,Very difficult,10.0,False,False,False,False,
2012020849,2012,Nebraska,Female,25-34,Female 25-34,Post graduate education,Single,Live in parents' home,$15k - $25k,Full-time,1,Somewhat difficult,3.0,False,False,False,False,False
2012020850,2012,Maine,Male,35-44,Male 35-44,Post graduate education,Married,Live with spouse/partner,$50k - $75k,Full-time,3+,Somewhat difficult,8.0,True,True,True,True,True
2012020851,2012,Hawaii,Male,65+,Male 65+,College graduate,Married,Live with spouse/partner,$50k - $75k,Retired,0,Somewhat difficult,3.0,True,,True,True,True
2012020852,2012,Maryland,Male,45-54,Male 45-54,,Married,Live with spouse/partner,$150k or more,Full-time,1,Very difficult,7.0,False,True,False,True,True
2012020853,2012,Nebraska,Female,18-24,Female 18-24,College graduate,Married,Live with spouse/partner,$15k - $25k,Homemaker,2,Somewhat difficult,2.0,False,False,False,False,
2012020854,2012,District of Columbia,Male,25-34,Male 25-34,,Single,Only adult in household,$50k - $75k,Full-time,0,Not at all difficult,8.0,False,True,False,True,True
2012020855,2012,Rhode Island,Male,45-54,Male 45-54,,Married,Live with spouse/partner,$50k - $75k,Full-time,3+,Somewhat difficult,7.0,False,True,False,True,False
2012020856,2012,Iowa,Female,35-44,Female 35-44,Post graduate education,Married,Live with spouse/partner,$35k - $50k,Part-time,2,Somewhat difficult,5.0,False,False,False,True,False
2012020857,2012,Arkansas,Female,35-44,Female 35-44,College graduate,Married,Live with spouse/partner,$35k - $50k,Homemaker,1,Somewhat difficult,,False,False,False,True,False
2012020858,2012,Wyoming,Female,55-64,Female 55-64,,Divorced,Only adult in household,"< $15,000",Student,0,Very difficult,3.0,False,False,False,True,False
2012020859,2012,Illinois,Male,18-24,Male 18-24,High school graduate,Single,Live in parents' home,"< $15,000",Student,0,Somewhat difficult,9.0,False,False,False,False,
2012020860,2012,Idaho,Female,65+,Female 65+,,Married,Live with spouse/partner,$25k - $35k,Part-time,0,Not at all difficult,3.0,False,,False,True,
2012020861,2012,Utah,Male,55-64,Male 55-64,,Married,Live with spouse/partner,$25k - $35k,Retired,0,Not at all difficult,3.0,True,,False,True,True
2012020862,2012,Montana,Female,25-34,Female 25-34,College graduate,Married,Live with spouse/partner,$15k - $25k,Unemployed,1,Somewhat difficult,4.0,False,True,True,True,False
2012020863,2012,Kansas,Male,55-64,Male 55-64,High school graduate,Single,Only adult in household,"< $15,000",Retired,0,Very difficult,1.0,False,,False,True,False
2012020864,2012,Iowa,Male,55-64,Male 55-64,Post graduate education,Married,Live with spouse/partner,$75k - $100k,Retired,1,Somewhat difficult,,False,,False,True,False
2012020865,2012,Idaho,Female,25-34,Female 25-34,High school graduate,Married,Live with spouse/partner,$35k - $50k,Homemaker,3+,Not at all difficult,3.0,False,True,False,True,False
2012020866,2012,Michigan,Male,18-24,Male 18-24,Did not complete high school,Single,Live in parents' home,$100k - $150k,Student,0,Not at all difficult,6.0,True,False,True,True,True
2012020867,2012,Vermont,Female,35-44,Female 35-44,,Married,Live with spouse/partner,$100k - $150k,Full-time,3+,Very difficult,2.0,False,False,False,True,False
2012020868,2012,West Virginia,Female,35-44,Female 35-44,College graduate,Married,Live with spouse/partner,$15k - $25k,Unemployed,1,Very difficult,1.0,False,False,False,False,False
2012020869,2012,Idaho,Female,35-44,Female 35-44,College graduate,Married,Live with spouse/partner,$35k - $50k,Part-time,3+,Somewhat difficult,5.0,False,False,False,True,False
2012020870,2012,Rhode Island,Female,25-34,Female 25-34,Some college,Single,Live in parents' home,$25k - $35k,Unemployed,0,Somewhat difficult,7.0,True,False,True,True,True
2012020871,2012,Rhode Island,Female,65+,Female 65+,College graduate,Married,Live with spouse/partner,$25k - $35k,Retired,1,Somewhat difficult,1.0,True,,True,True,False
2012020872,2012,West Virginia,Female,25-34,Female 25-34,College graduate,Married,Live with spouse/partner,$25k - $35k,Student,1,Somewhat difficult,9.0,True,True,False,True,True
2012020873,2012,Arkansas,Female,35-44,Female 35-44,College graduate,Married,Live with spouse/partner,$15k - $25k,Homemaker,2,Not at all difficult,3.0,False,False,False,False,False
2012020874,2012,West Virginia,Female,65+,Female 65+,High school graduate,Married,Live with spouse/partner,$35k - $50k,Retired,0,Somewhat difficult,2.0,False,,False,True,False
2012020875,2012,Nebraska,Female,65+,Female 65+,College graduate,Married,Live with spouse/partner,$25k - $35k,Retired,0,Not at all difficult,2.0,True,,False,True,True
2012020876,2012,New Mexico,Male,65+,Male 65+,,Married,Live with spouse/partner,$25k - $35k,Part-time,0,Not at all difficult,2.0,True,True,True,True,True
2012020877,2012,New Hampshire,Female,25-34,Female 25-34,High school graduate,Married,Live with spouse/partner,$35k - $50k,Homemaker,1,Somewhat difficult,5.0,False,True,False,False,False
2012020878,2012,District of Columbia,Female,18-24,Female 18-24,College graduate,Single,Live in parents' home,"< $15,000",Student,0,Somewhat difficult,,True,True,False,True,False
2012020879,2012,Arkansas,Male,65+,Male 65+,,Married,Live with spouse/partner,$35k - $50k,Retired,0,Somewhat difficult,2.0,False,,False,False,True
2012020880,2012,Nebraska,Male,45-54,Male 45-54,Post graduate education,Married,Live with spouse/partner,$75k - $100k,Full-time,2,Somewhat difficult,7.0,False,False,False,True,False
2012020881,2012,Iowa,Female,25-34,Female 25-34,,Married,Live with spouse/partner,$50k - $75k,Full-time,2,Somewhat difficult,7.0,True,False,False,True,True
2012020882,2012,Kansas,Female,25-34,Female 25-34,Post graduate education,Single,Live with spouse/partner,$35k - $50k,Full-time,0,Somewhat difficult,6.0,False,False,False,True,False
2012020883,2012,Utah,Male,35-44,Male 35-44,Some college,Single,Live with spouse/partner,$25k - $35k,Unemployed,0,Not at all difficult,7.0,False,True,False,True,False
2012020884,2012,West Virginia,Female,35-44,Female 35-44,High school graduate,Married,Live with spouse/partner,$50k - $75k,Homemaker,2,Somewhat difficult,8.0,True,True,True,True,True
2012020885,2012,Maine,Male,55-64,Male 55-64,Post graduate education,Married,Live with spouse/partner,$75k - $100k,Full-time,3+,Not at all difficult,4.0,True,True,True,True,True
2012020886,2012,Utah,Female,35-44,Female 35-44,College graduate,Separated,Live with other family/friends,$25k - $35k,Homemaker,3+,Not at all difficult,5.0,False,,False,True,False
2012020887,2012,Missouri,Female,18-24,Female 18-24,High school graduate,Married,Live with spouse/partner,$50k - $75k,Homemaker,1,Somewhat difficult,6.0,False,False,False,True,
2012020888,2012,West Virginia,Female,65+,Female 65+,College graduate,Divorced,Live with other family/friends,"< $15,000",Retired,1,Somewhat difficult,1.0,False,,False,False,False
2012020889,2012,West Virginia,Female,18-24,Female 18-24,High school graduate,Single,Only adult in household,$25k - $35k,Full-time,1,Not at all difficult,8.0,True,False,True,True,False
2012020890,2012,West Virginia,Female,35-44,Female 35-44,College graduate,Married,Live with spouse/partner,$50k - $75k,Homemaker,0,Not at all difficult,5.0,True,True,,True,True
2012020891,2012,Delaware,Male,35-44,Male 35-44,High school graduate,Married,Live with spouse/partner,$15k - $25k,Unemployed,1,Somewhat difficult,7.0,False,False,,True,False
2012020892,2012,Maine,Female,45-54,Female 45-54,Post graduate education,Widowed/widower,Only adult in household,$35k - $50k,Full-time,0,Not at all difficult,6.0,True,True,False,True,False
2012020893,2012,Maine,Female,18-24,Female 18-24,College graduate,Single,Live with spouse/partner,$15k - $25k,Homemaker,2,Somewhat difficult,4.0,False,False,False,False,
2012020894,2012,West Virginia,Female,35-44,Female 35-44,Some college,Married,Live with spouse/partner,"< $15,000",Homemaker,2,Very difficult,,False,False,False,True,
2012020895,2012,North Carolina,Male,25-34,Male 25-34,Did not complete high school,Single,Live with other family/friends,"< $15,000",Unemployed,0,Very difficult,5.0,False,False,False,,False
2012020896,2012,Maine,Male,35-44,Male 35-44,High school graduate,Married,Live with spouse/partner,$35k - $50k,Full-time,3+,Somewhat difficult,5.0,False,False,False,False,False
2012020897,2012,Idaho,Male,55-64,Male 55-64,,Divorced,Only adult in household,"< $15,000",Part-time,0,Somewhat difficult,7.0,True,True,False,True,False
2012020898,2012,Idaho,Female,35-44,Female 35-44,Post graduate education,Married,Live with spouse/partner,$150k or more,Full-time,2,Not at all difficult,7.0,True,True,True,True,True
2012020899,2012,Delaware,Female,18-24,Female 18-24,College graduate,Single,Live with other family/friends,"< $15,000",Student,0,Very difficult,3.0,False,False,False,False,False
2012020900,2012,Iowa,Male,35-44,Male 35-44,Post graduate education,Single,Only adult in household,$25k - $35k,Full-time,0,Very difficult,10.0,False,False,True,True,True
2012020901,2012,New Mexico,Female,25-34,Female 25-34,College graduate,Married,Only adult in household,$15k - $25k,Homemaker,3+,Somewhat difficult,,False,False,False,False,False
2012020902,2012,Utah,Female,35-44,Female 35-44,High school graduate,Married,Live with spouse/partner,$50k - $75k,Part-time,3+,Somewhat difficult,6.0,False,True,False,True,True
2012020903,2012,Kansas,Male,45-54,Male 45-54,Post graduate education,Married,Live with spouse/partner,$75k - $100k,Full-time,2,Very difficult,7.0,False,False,False,True,False
2012020904,2012,West Virginia,Female,45-54,Female 45-54,High school graduate,Married,Live with spouse/partner,"< $15,000",Retired,0,Somewhat difficult,,False,,False,False,False
2012020905,2012,Alaska,Female,35-44,Female 35-44,College graduate,Married,Live with spouse/partner,$35k - $50k,Part-time,1,Somewhat difficult,7.0,True,False,True,True,True
2012020906,2012,New Hampshire,Female,55-64,Female 55-64,Post graduate education,Married,Live with spouse/partner,$75k - $100k,Part-time,0,Not at all difficult,3.0,False,True,True,True,True
2012020907,2012,Nebraska,Male,65+,Male 65+,College graduate,Married,Live with spouse/partner,$100k - $150k,Retired,0,Not at all difficult,6.0,True,,True,False,True
2012020908,2012,Minnesota,Female,55-64,Female 55-64,High school graduate,Married,Live with spouse/partner,$25k - $35k,Homemaker,0,Not at all difficult,6.0,True,False,False,False,False
2012020909,2012,Montana,Female,35-44,Female 35-44,Post graduate education,Married,Live with spouse/partner,$15k - $25k,Homemaker,3+,Somewhat difficult,8.0,False,True,True,True,True
2012020910,2012,District of Columbia,Male,65+,Male 65+,,Widowed/widower,Only adult in household,$50k - $75k,Full-time,0,Not at all difficult,8.0,True,True,True,True,True
2012020911,2012,Wyoming,Female,18-24,Female 18-24,College graduate,Married,Live with spouse/partner,$15k - $25k,Homemaker,1,Not at all difficult,1.0,False,False,False,True,False
2012020912,2012,Ohio,Male,45-54,Male 45-54,Some college,Widowed/widower,Only adult in household,"< $15,000",Unemployed,0,Somewhat difficult,5.0,False,False,False,False,False
2012020913,2012,Rhode Island,Female,35-44,Female 35-44,College graduate,Divorced,Live with other family/friends,$25k - $35k,Part-time,0,Very difficult,1.0,False,False,False,False,False
2012020914,2012,Nebraska,Male,18-24,Male 18-24,College graduate,Single,Live with spouse/partner,$50k - $75k,Full-time,0,Not at all difficult,7.0,True,False,False,True,True
2012020915,2012,Wyoming,Male,65+,Male 65+,Post graduate education,Married,Live with spouse/partner,$50k - $75k,Retired,0,Not at all difficult,6.0,True,,False,True,True
2012020916,2012,Hawaii,Male,65+,Male 65+,College graduate,Married,Live with spouse/partner,$35k - $50k,Unemployed,0,Somewhat difficult,6.0,False,False,False,True,False
2012020917,2012,Hawaii,Male,45-54,Male 45-54,Post graduate education,Single,Only adult in household,$75k - $100k,Full-time,0,Not at all difficult,6.0,True,False,False,True,True
2012020918,2012,South Dakota,Female,65+,Female 65+,College graduate,Married,Live with spouse/partner,$25k - $35k,Unemployed,0,Very difficult,1.0,False,False,False,False,False
2012020919,2012,Montana,Female,18-24,Female 18-24,High school graduate,Married,Live with spouse/partner,$35k - $50k,Homemaker,2,Very difficult,6.0,False,False,False,False,False
2012020920,2012,Alaska,Male,65+,Male 65+,High school graduate,Single,Only adult in household,$25k - $35k,Retired,0,Very difficult,1.0,False,,False,True,True
2012020921,2012,Montana,Male,65+,Male 65+,Post graduate education,Married,Live with spouse/partner,"< $15,000",Retired,0,Somewhat difficult,4.0,False,,False,True,False
2012020922,2012,Montana,Male,65+,Male 65+,,Married,Live with spouse/partner,$50k - $75k,Retired,0,Not at all difficult,5.0,True,,True,True,True
2012020923,2012,Utah,Female,65+,Female 65+,High school graduate,Married,Live with spouse/partner,$25k - $35k,Retired,0,Somewhat difficult,1.0,,,False,True,False
2012020924,2012,Iowa,Female,45-54,Female 45-54,High school graduate,Divorced,Only adult in household,"< $15,000",Part-time,2,Very difficult,,False,False,False,False,False
2012020925,2012,New Hampshire,Male,65+,Male 65+,High school graduate,Widowed/widower,Only adult in household,$15k - $25k,Retired,0,Somewhat difficult,1.0,False,,False,True,False
2012020926,2012,Utah,Female,55-64,Female 55-64,College graduate,Married,Live with spouse/partner,$50k - $75k,Full-time,0,Somewhat difficult,2.0,True,True,True,True,False
2012020927,2012,Nebraska,Male,55-64,Male 55-64,Did not complete high school,Single,Live in parents' home,"< $15,000",Retired,0,Somewhat difficult,3.0,False,,False,False,False
2012020928,2012,Montana,Male,35-44,Male 35-44,College graduate,Married,Live with spouse/partner,$75k - $100k,Full-time,0,Not at all difficult,7.0,True,True,False,True,True
2012020929,2012,Montana,Female,18-24,Female 18-24,College graduate,Single,Live with other family/friends,"< $15,000",Part-time,0,Somewhat difficult,3.0,False,False,False,True,True
2012020930,2012,New Hampshire,Female,18-24,Female 18-24,College graduate,Single,Live with spouse/partner,"< $15,000",Homemaker,1,Very difficult,1.0,False,False,False,True,False
2012020931,2012,Utah,Male,18-24,Male 18-24,High school graduate,Single,Live in parents' home,$50k - $75k,Unemployed,0,Somewhat difficult,7.0,False,False,False,True,False
2012020932,2012,Kansas,Female,35-44,Female 35-44,Some college,Married,Live with spouse/partner,$25k - $35k,Homemaker,0,Very difficult,2.0,False,False,False,False,False
2012020933,2012,Maine,Male,25-34,Male 25-34,College graduate,Single,Only adult in household,"< $15,000",Full-time,0,Somewhat difficult,7.0,True,True,False,True,False
2012020934,2012,Idaho,Female,35-44,Female 35-44,College graduate,Married,Live with spouse/partner,$50k - $75k,Full-time,3+,Somewhat difficult,7.0,True,True,False,True,True
2012020935,2012,South Dakota,Female,65+,Female 65+,,Married,Live with spouse/partner,$50k - $75k,Retired,0,Not at all difficult,3.0,,,True,True,True
2012020936,2012,Virginia,Female,55-64,Female 55-64,Did not complete high school,Widowed/widower,Only adult in household,"< $15,000",Unemployed,0,Very difficult,4.0,False,False,False,False,False
2012020937,2012,Oklahoma,Female,55-64,Female 55-64,Did not complete high school,Widowed/widower,Only adult in household,"< $15,000",Retired,0,Somewhat difficult,1.0,False,,False,False,False
2012020938,2012,Utah,Female,18-24,Female 18-24,High school graduate,Married,Live with spouse/partner,$35k - $50k,Homemaker,1,Not at all difficult,1.0,False,False,False,,False
2012020939,2012,Utah,Male,18-24,Male 18-24,,Single,Only adult in household,$35k - $50k,Full-time,0,Not at all difficult,7.0,True,False,False,True,False
